Eljárás EKR azonosító,Rész száma,Rész megnevezése,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,A szerződés közös közbeszerzés formájában valósul meg,A szerződést központi beszerző szerv ítéli oda,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Fő CPV-kód(ok),További CPV-kód(ok),Teljesítés helye NUTS-kód(ok),Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Eredménytelenség oka,Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,A szerződést gazdasági szereplők csoportosulása nyerte el,Nyertes ajánlattevő neve,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő postai címe,Nyertes ajánlattevő kkv,A szerződés/rész eredetileg becsült összértéke,A szerződés/rész eredetileg becsült összértéke Pénznem,A szerződés/rész végleges összértéke,A szerződés/rész végleges összértéke pénznem ,Alvállalkozók igénybevétele a szerződés teljesítéséhez,"Alvállalkozó(k) megnevezése, adószáma","Alkalmasság igazolásában részt vevő szervezet(ek) megnevezése, adószáma",A hirdetmény keretmegállapodás megkötésére irányul,Dinamikus beszerzési rendszer (DBR) került létrehozásra,A hirdetmény tárgya az ajánlati/részvételi felhívásban közzétett dinamikus beszerzési rendszer lezárása,A hirdetmény Közbeszerzési Értesítő iktatószáma,A hirdetmény TED azonosítója,Hirdetmény közzétételének dátuma,Hirdetmény típus,Hirdetmény és szerződés megkötés között eltelt idő,unique_id,Ajánlatkérő szervezet neve - eredeti,Nyertes ajánlattevő neve - eredeti
EKR000122142020,3,"""C"" csomag",MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság ,10856417244,Nem,Nem,,KO - Vasúti szolgáltatások,Uniós eljárásrend,Nyílt eljárás,Hosszú távú villamosenergia termékek beszerzése,Árubeszerzés,19554360000.0,HUF,09310000-5,09310000-5,HU3|HU1|HU2,Nem,Nem,Igen,Nem,Igen,,2020-09-15,2.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,3914232000.0,HUF,3910872000.0,HUF,Igen,NKM Ügyfélkapcsolati Kft. (26332392-2-44),,Igen,Nem,Nincs adat,17263/2020,2020/S 188-454823,2020-09-28,Tájékoztató az eljárás eredményéről,-13 days,1792,MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság,NKM Energia Zrt.
EKR000122142020,4,"""D"" csomag",MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság ,10856417244,Nem,Nem,,KO - Vasúti szolgáltatások,Uniós eljárásrend,Nyílt eljárás,Hosszú távú villamosenergia termékek beszerzése,Árubeszerzés,19554360000.0,HUF,09310000-5,09310000-5,HU2|HU3|HU1,Nem,Nem,Igen,Nem,Igen,,2020-09-15,2.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,3914232000.0,HUF,3910872000.0,HUF,Igen,NKM Ügyfélkapcsolati Kft. (26332392-2-44),,Igen,Nem,Nincs adat,17263/2020,2020/S 188-454823,2020-09-28,Tájékoztató az eljárás eredményéről,-13 days,1793,MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság,NKM Energia Zrt.
EKR000496652018,,,Ferencvárosi Intézményüzemeltetési Központ,15801948243,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Ferencvárosi Intézményüzemeltetési Központ által üzemeltetett intézmények részére vezetékes földgáz beszerzése egy éves időtartamra.,Árubeszerzés,50387777.0,HUF,09123000-7,09123000-7,HU232|HU11,Nem,Nem,Igen,Nem,Igen,,2018-09-28,3.0,Nem,E.ON Energiakereskedelmi Korlátolt Felelősségű Társaság ,"24765648244,HU24765648,01-09-181155",HUN_1134_Budapest_Váci Út 17. ,Nem,40866729.0,HUF,50387777.0,HUF,Nem,,,Nem,Nem,Nincs adat,18156/2018,,2018-10-07,Tájékoztató az eljárás eredményéről,-9 days,1822,Ferencvárosi Intézményüzemeltetési Központ,E.ON Energiakereskedelmi Korlátolt Felelősségű Társaság 
EKR000130262020,,,Bábolna Nemzeti Ménesbirtok,15833710211,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,"""Villamos energia beszerzése/2020""",Árubeszerzés,697300000.0,HUF,09310000-5,09310000-5,HU212,Nem,Nem,Igen,Nem,Igen,,2020-06-25,4.0,Nem,E.ON Energiakereskedelmi Korlátolt Felelősségű Társaság ,"24765648244,HU24765648,01-09-181155",HUN_1134_Budapest_Váci Út 17.,Nem,,HUF,697300000.0,HUF,Nem,,,Nem,Nem,Nincs adat,11422/2020,2020/S 134-329148,2020-07-15,Tájékoztató az eljárás eredményéről,-20 days,1830,Bábolna Nemzeti Ménesbirtok,E.ON Energiakereskedelmi Korlátolt Felelősségű Társaság 
EKR000119692020,,,Nemzeti Élelmiszerlánc-biztonsági Hivatal,15598347241,Nem,Nem,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Vezetékes földgáz beszerzése,Árubeszerzés,85533700.0,HUF,09123000-7,09123000-7,HU1|HU2|HU3,Nem,Nem,Igen,Nem,Igen,,2020-07-24,3.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,88726506.0,HUF,85533700.0,HUF,Igen,"NKM Ügyfélkapcsolati Kft., adószáma: 26332392-2-44",,Nem,Nem,Nincs adat,14072/2020,2020/S 152-370754,2020-08-09,Tájékoztató az eljárás eredményéről,-16 days,1895,Nemzeti Élelmiszerlánc-biztonsági Hivatal,NKM Energia Zrt.
EKR000142302020,,,Eger Megyei Jogú Város Önkormányzata,15729325210,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Elektromos gépjárművek beszerzése 2.,Árubeszerzés,23501947.0,HUF,34100000-8,34100000-8,HU312,Igen,Nem,Igen,Nem,Igen,,2020-05-08,4.0,Nem,DUNA AUTÓ Kereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság,"12135790244,HU12135790",HUN_1037_Budapest_Zay Utca 24,Igen,22746981.0,HUF,23501947.0,HUF,Nem,,-,Nem,Nem,Nincs adat,8533/2020,,2020-05-17,Tájékoztató az eljárás eredményéről,-9 days,1959,Eger Megyei Jogú Város Önkormányzata,DUNA AUTÓ Kereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság
EKR000152002020,,,Budapesti Nagybani Piac Zrt.,10759028243,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,vill. energia beszerzése 2021. évre a BNP részére,Árubeszerzés,175000000.0,HUF,09310000-5,09310000-5,HU11,Nem,Nem,Igen,Nem,Igen,,2020-05-11,3.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,175000000.0,HUF,175000000.0,HUF,Nem,,,Nem,Nem,Nincs adat,8714/2020,2020/S 098-234003,2020-05-24,Tájékoztató az eljárás eredményéről,-13 days,2064,Budapesti Nagybani Piac Zrt.,NKM Energia Zrt.
EKR000160672020,,,Vasútegészségügyi Szolgáltató Nonprofit Közhasznú Korlátolt Felelősségű Társaság,18159422242,Nem,Nem,N - Közjogi szervezet,KL - Egészségügy,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),(PTS-263) földgáz energia szállítása,Árubeszerzés,35319187.0,HUF,09123000-7,09123000-7,HU321|HU333|HU110|HU231|HU222|HU213|HU223|HU311,Nem,Nem,Igen,Nem,Igen,,2020-04-20,2.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,,HUF,35319187.0,HUF,Igen,"NKM Ügyfélkapcsolati Korlátolt Felelősségű Társaság, 1081 Budapest, II. János Pál pápa tér 20., 26332392-2-44",,Nem,Nem,Nincs adat,7471/2020,,2020-04-29,Tájékoztató az eljárás eredményéről,-9 days,2089,Vasútegészségügyi Szolgáltató Nonprofit Közhasznú Korlátolt Felelősségű Társaság,NKM Energia Zrt.
EKR000181622020,,,Közbeszerzési és Ellátási Főigazgatóság,15329396241,Nem,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Földgáz közbeszerzés 2020-2021. gázévre,Árubeszerzés,481507281.0,HUF,09123000-7,09123000-7|65210000-8,HU,Nem,Nem,Igen,Nem,Igen,,2020-07-17,5.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,,HUF,481507281.0,HUF,Igen,"NKM Ügyfélkapcsolati Korlátolt Felelősségű Társaság, 26332392-2-44",,Nem,Nem,Nincs adat,13317/2020,2020/S 142-349313,2020-07-27,Tájékoztató az eljárás eredményéről,-10 days,2146,Közbeszerzési és Ellátási Főigazgatóság,NKM Energia Zrt.
EKR000162632020,,,Országgyűlés Hivatala,15300014241,Nem,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Villamos energia beszerzése (750/2020),Árubeszerzés,329000000.0,HUF,09310000-5,09310000-5,HU110|HU120,Nem,Nem,Igen,Nem,Igen,,2020-05-14,5.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,329000000.0,HUF,329000000.0,HUF,Igen,,,Nem,Nem,Nincs adat,8957/2020,2020/S 100-240061,2020-05-25,Tájékoztató az eljárás eredményéről,-11 days,2165,Országgyűlés Hivatala,NKM Energia Zrt.
EKR000172952020,,,Észak-zalai Víz- és Csatornamű Zrt.,11354286220,Nem,Nem,,KO - Víz,Uniós eljárásrend,Nyílt eljárás,ZALAVIZ villamos energia szállítás 2021,Árubeszerzés,205160000.0,HUF,09310000-5,65310000-9|09310000-5,HU223,Nem,Nem,Igen,Nem,Igen,,2020-04-28,5.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,637780000.0,HUF,205160000.0,HUF,Nem,,,Nem,Nem,Nincs adat,7729/2020,2020/S 087-208842,2020-05-06,Tájékoztató az eljárás eredményéről,-8 days,2220,Észak-zalai Víz- és Csatornamű Zrt.,NKM Energia Zrt.
EKR000193832020,,,Debreceni Egyetem,15329750409,Nem,Nem,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,DEK-903 Gázenergia beszerzése a DE részére,Árubeszerzés,392829762.0,HUF,09123000-7,09123000-7,HU,Nem,Nem,Igen,Nem,Igen,,2020-06-26,2.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,,HUF,392829762.0,HUF,Igen,"NKM Ügyfélkapcsolati Kft. (1081 Budapest, II. János Pál pápa tér 20., adószám: 26332392-2-44)",,Nem,Nem,Nincs adat,11914/2020,2020/S 129-315842,2020-07-08,Tájékoztató az eljárás eredményéről,-12 days,2276,Debreceni Egyetem,NKM Energia Zrt.
EKR000090542018,,,Berettyóújfalui Tankerületi Központ,15835365209,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,Berettyóújfalui TK - villamos energia,Árubeszerzés,75199877.0,HUF,09310000-5,09310000-5,HUZZ,Nem,Nem,Igen,Nem,Igen,,2018-09-12,5.0,Nem,E2 Hungary Energiakereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság,"25343502244,HU25343502",HUN_1117_Budapest_Infopark Sétány 1. ,Nem,,HUF,75199877.0,HUF,Nem,,,Nem,Nem,Nincs adat,17164/2018,2018/S 183-413993,2018-09-26,Tájékoztató az eljárás eredményéről,-14 days,2304,Berettyóújfalui Tankerületi Központ,E2 Hungary Energiakereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság
EKR000187222020,,,Győr-Sopron-Ebenfurti Vasút Zártkörűen Működő Részvénytársaság,10008676208,Nem,Nem,,KO - Vasúti szolgáltatások,Uniós eljárásrend,Nyílt eljárás,"Gépjárművek tartós bérlete, flotta üzemeltetése",Árubeszerzés,420923328.0,HUF,34100000-8,66514110-0|34100000-8|50111100-7|50111000-6|50112000-3,HU221,Igen,Nem,Igen,Nem,Igen,,2020-07-02,1.0,Nem,Mercarius Flottakezelő Korlátolt Felelősségű Társaság,"12238673242,HU12238673",HUN_1142_Budapest_Komáromi Út  36-38.,Igen,409728000.0,HUF,420923328.0,HUF,Igen,Az ajánlattétel időpontjában az alvállalkozó(k)még nem ismert(ek).,,Nem,Nem,Nincs adat,12419/2020,2020/S 133-327744,2020-07-14,Tájékoztató az eljárás eredményéről,-12 days,2330,Győr-Sopron-Ebenfurti Vasút Zártkörűen Működő Részvénytársaság,Mercarius Flottakezelő Korlátolt Felelősségű Társaság
EKR000090302018,,,Berettyóújfalui Tankerületi Központ,15835365209,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,Berettyóújfalui TK - földgázenergia,Árubeszerzés,307633098.0,HUF,09123000-7,09123000-7,HU321,Nem,Nem,Igen,Nem,Igen,,2018-09-12,7.0,Nem,E.ON Energiakereskedelmi Korlátolt Felelősségű Társaság ,"24765648244,HU24765648,01-09-181155",HUN_1134_Budapest_Váci Út 17. ,Nem,296371000.0,HUF,307633098.0,HUF,Nem,,,Nem,Nem,Nincs adat,17159/2018,2018/S 183-413990,2018-09-26,Tájékoztató az eljárás eredményéről,-14 days,2372,Berettyóújfalui Tankerületi Központ,E.ON Energiakereskedelmi Korlátolt Felelősségű Társaság 
EKR000217932020,,,E.R.Ö.V. Egyesült Regionális Önkormányzati Víziközmű Zártkörűen Működő Részvénytársaság,23743975217,Nem,Nem,,KO - Víz,Uniós eljárásrend,Nyílt eljárás,Villamos energia,Árubeszerzés,249699500.0,HUF,09310000-5,09310000-5,HU233,Nem,Nem,Igen,Nem,Igen,,2020-06-05,6.0,Nem,E.ON Energiakereskedelmi Korlátolt Felelősségű Társaság ,"24765648244,HU24765648,01-09-181155",HUN_1134_Budapest_Váci Út 17.,Nem,,HUF,249699500.0,HUF,Nem,,,Nem,Nem,Nincs adat,10460/2020,2020/S 115-280286,2020-06-18,Tájékoztató az eljárás eredményéről,-13 days,2426,E.R.Ö.V. Egyesült Regionális Önkormányzati Víziközmű Zártkörűen Működő Részvénytársaság,E.ON Energiakereskedelmi Korlátolt Felelősségű Társaság 
EKR000220552020,,,T-Szol Tatabányai Szolgáltató Zrt.|Cseri Strand és Élményfürdő Szolgáltató Korlátolt Felelősségű Társaság|Agora Sport és Szabadidő Közhasznú Nonprofit Kft.,11183934211|14514771211|20579339211,Igen,Nem,U - Egyéb típus:,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Villamos energia közbeszerzése 12 hónapra,Árubeszerzés,123882130.0,HUF,09310000-5,09310000-5,HU212,Nem,Nem,Igen,Nem,Igen,,2020-08-26,4.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,156041550.0,HUF,123882130.0,HUF,Igen,"NKM Ügyfélkapcsolati Kft., 1081 Budapest, II. János Pál pápa tér 20., 26332392-2-44",,Nem,Nem,Nincs adat,16176/2020,2020/S 197-475298,2020-10-11,Tájékoztató az eljárás eredményéről,-46 days,2534,T-Szol Tatabányai Szolgáltató Zrt.|Cseri Strand és Élményfürdő Szolgáltató Korlátolt Felelősségű Társaság|Agora Sport és Szabadidő Közhasznú Nonprofit Kft.,NKM Energia Zrt.
EKR000228282020,,,Mezőföldi Regionális Víziközmű Korlátolt Felelősségű Társaság|Kiskunsági Víziközmű-Szolgáltató Korlátolt Felelősségű Társaság,11283144217|24688886203,Igen,Nem,,KO - Víz,Uniós eljárásrend,Nyílt eljárás,Villamos energia beszerzése,Árubeszerzés,480693791.0,HUF,09310000-5,09310000-5,HUZZ,Nem,Nem,Igen,Nem,Igen,,2020-07-15,5.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,,HUF,480693791.0,HUF,Nem,,,Nem,Nem,Nincs adat,13105/2020,2020/S 141-347897,2020-07-27,Tájékoztató az eljárás eredményéről,-12 days,2556,Mezőföldi Regionális Víziközmű Korlátolt Felelősségű Társaság|Kiskunsági Víziközmű-Szolgáltató Korlátolt Felelősségű Társaság,NKM Energia Zrt.
EKR000249092020,,,Nemzeti Biodiverzitás- és Génmegőrzési Központ,15779935213,Nem,Nem,N - Központi szintű,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Villamos energia adásvételi szerződés-2021,Árubeszerzés,26091000.0,HUF,09310000-5,09310000-5,HU331|HU12,Nem,Nem,Igen,Nem,Igen,,2020-05-19,4.0,Nem,E.ON Energiakereskedelmi Korlátolt Felelősségű Társaság ,"24765648244,HU24765648,01-09-181155",HUN_1134_Budapest_Váci Út 17.,Nem,,HUF,26091000.0,HUF,Nem,,-,Nem,Nem,Nincs adat,9753/2020,,2020-06-11,Tájékoztató az eljárás eredményéről,-23 days,2606,Nemzeti Biodiverzitás- és Génmegőrzési Központ,E.ON Energiakereskedelmi Korlátolt Felelősségű Társaság 
EKR000253952020,,,Magyar Nemzeti Bank,10011953244,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Földgázbeszerzés 2020-2021 (KBF/181/2020),Árubeszerzés,31019125.0,HUF,09123000-7,09123000-7,HU110,Nem,Nem,Igen,Nem,Igen,,2020-07-01,1.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,43851715.0,HUF,31019125.0,HUF,Igen,"NKM Ügyfélkapcsolati Korlátolt Felelősségű Társaság, 26713111244",-,Nem,Nem,Nincs adat,12045/2020,,2020-07-08,Tájékoztató az eljárás eredményéről,-7 days,2618,Magyar Nemzeti Bank,NKM Energia Zrt.
EKR000232072020,,,Budaörs Város Önkormányzata|Esély Szociális Társulás Szociális és Gyermekjóléti Központ|Gróf Bercsényi Zsuzsanna Városi Könyvtár|Jókai Mór Művelődési Ház|Budaörsi Vackor Óvoda|Budaörsi Csicsergő Óvoda|Budaörsi Polgármesteri Hivatal|Egyesített Bölcsődei Intézmények|Budaörsi Mákszem Óvoda|Budaörsi Csillagfürt Óvoda|Holdfény Utcai Óvoda|Budaörsi Kincskereső Óvoda|Farkasréti Pagony Óvoda|Budaörsi Latinovits Színház|Zippel-Zappel Német Nemzetiségi Óvoda|BTG Budaörsi Települési Nonprofit Kft.,15730105213|15762245213|15565684113|15440990213|16797446213|16797439213|15390053213|16935956213|15815604213|16797460213|15764230213|15815642213|16797477213|15566159213|16935262213|10639205213,Igen,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Villamos energia beszerzése intézmények részére,Árubeszerzés,83655000.0,HUF,09310000-5,09310000-5,HU120,Nem,Nem,Igen,Nem,Igen,,2020-07-15,4.0,Nem,ELMŰ-ÉMÁSZ Energiakereskedő Korlátolt Felelősségű Társaság,"12928130244,HU12928130",HUN_1132_Budapest_Váci út  72-74.,Nem,87750000.0,HUF,83655000.0,HUF,Nem,,,Nem,Nem,Nincs adat,13218/2020,2020/S 146-358929,2020-08-02,Tájékoztató az eljárás eredményéről,-18 days,2644,Budaörs Város Önkormányzata|Esély Szociális Társulás Szociális és Gyermekjóléti Központ|Gróf Bercsényi Zsuzsanna Városi Könyvtár|Jókai Mór Művelődési Ház|Budaörsi Vackor Óvoda|Budaörsi Csicsergő Óvoda|Budaörsi Polgármesteri Hivatal|Egyesített Bölcsődei Intézmények|Budaörsi Mákszem Óvoda|Budaörsi Csillagfürt Óvoda|Holdfény Utcai Óvoda|Budaörsi Kincskereső Óvoda|Farkasréti Pagony Óvoda|Budaörsi Latinovits Színház|Zippel-Zappel Német Nemzetiségi Óvoda|BTG Budaörsi Települési Nonprofit Kft.,ELMŰ-ÉMÁSZ Energiakereskedő Korlátolt Felelősségű Társaság
EKR000270432020,,,Nemzeti Közszolgálati Egyetem,15795719251,Nem,Nem,U - Egyéb típus:,KL - Oktatás,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),NKE részére földgáz energia beszerzése 2020-2021,Árubeszerzés,33031517.0,HUF,09123000-7,09123000-7,HU11,Nem,Nem,Igen,Nem,Igen,,2020-09-10,5.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,47869901.0,HUF,33031517.0,HUF,Nem,,,Nem,Nem,Nincs adat,16760/2020,,2020-09-16,Tájékoztató az eljárás eredményéről,-6 days,2780,Nemzeti Közszolgálati Egyetem,NKM Energia Zrt.
EKR000273662020,,,Sárvár Város Önkormányzata,15733634218,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Villamos energia vásárlása 2021,Árubeszerzés,38848263.0,HUF,09310000-5,09310000-5,HU222,Nem,Nem,Igen,Nem,Igen,,2020-05-29,4.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,,HUF,38848263.0,HUF,Igen,NKM Ügyfélkapcsolati Korlátolt Felelősségű Társaság adószáma: 26332392244,,Nem,Nem,Nincs adat,10009/2020,,2020-06-15,Tájékoztató az eljárás eredményéről,-17 days,2876,Sárvár Város Önkormányzata,NKM Energia Zrt.
EKR000274692020,,,Nemzeti Közszolgálati Egyetem,15795719251,Nem,Nem,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,Az NKE részére villamos energia beszerzése 2021-re,Árubeszerzés,141965528.0,HUF,09310000-5,09310000-5,HU11|HU331,Nem,Nem,Igen,Nem,Igen,,2020-12-02,4.0,Nem,E.ON Energiakereskedelmi Korlátolt Felelősségű Társaság ,"24765648244,HU24765648,01-09-181155",HUN_1134_Budapest_Váci Út 17.,Nem,151244798.0,HUF,141965528.0,HUF,Nem,,,Nem,Nem,Nincs adat,22677/2020,2020/S 243-601342,2020-12-13,Tájékoztató az eljárás eredményéről,-11 days,2885,Nemzeti Közszolgálati Egyetem,E.ON Energiakereskedelmi Korlátolt Felelősségű Társaság 
EKR000508472018,,,Ábrahámhegy Község Önkormányzata,15427786219,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Ábrahámhegy- eszközbeszerzés,Árubeszerzés,13822890.0,HUF,30230000-0,32343000-9|32324000-0|32340000-8|30213100-6,HU213,Igen,Nem,Igen,Igen,Igen,,2018-11-28,5.0,Nem,ETIAM Korlátolt Felelősségű Társaság,"24909707206,HU24909707",HUN_6723_Szeged_Szakolcai Utca 7 ,Nem,,HUF,13822890.0,HUF,Nem,,,Nem,Nem,Nincs adat,22320/2018,,2018-12-05,Tájékoztató az eljárás eredményéről,-7 days,2897,Ábrahámhegy Község Önkormányzata,ETIAM Korlátolt Felelősségű Társaság
EKR000329752020,,,Szombathely Megyei Jogú Város Önkormányzata,15733658218,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Elektromos gépjárművek beszerzése II.,Árubeszerzés,17375926.0,HUF,34100000-8,34100000-8,HU222,Nem,Nem,Igen,Nem,Igen,,2020-06-08,1.0,Nem,DUNA AUTÓ Kereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság,"12135790244,HU12135790",HUN_1037_Budapest_Zay Utca 24,Igen,,HUF,17375926.0,HUF,Nem,,,Nem,Nem,Nincs adat,10592/2020,,2020-06-15,Tájékoztató az eljárás eredményéről,-7 days,3224,Szombathely Megyei Jogú Város Önkormányzata,DUNA AUTÓ Kereskedelmi és Szolgáltató Zártkörűen Működő Részvénytársaság
EKR000303752020,,,Belváros-Lipótváros Budapest Főváros V. kerület Önkormányzat|Belső-Pesti Tankerületi Központ|Belváros-Lipótváros Egészségügyi Szolgálat|Belváros-Lipótváros Városüzemeltető Kft.|Belváros-Lipótváros Közterület-Felügyelet,15735681241|15835011242|15505130241|13998521241|15767123241,Igen,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Villamos energia beszerzése_2020-2021,Árubeszerzés,62992126.0,HUF,09310000-5,09310000-5,HU110,Nem,Nem,Igen,Nem,Igen,,2020-06-29,5.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,,HUF,62992126.0,HUF,Igen,NKM Ügyfélkapcsolati Kft. 26332392-2-44,,Nem,Nem,Nincs adat,11689/2020,2020/S 127-310214,2020-07-06,Tájékoztató az eljárás eredményéről,-7 days,3253,Belváros-Lipótváros Budapest Főváros V. kerület Önkormányzat|Belső-Pesti Tankerületi Központ|Belváros-Lipótváros Egészségügyi Szolgálat|Belváros-Lipótváros Városüzemeltető Kft.|Belváros-Lipótváros Közterület-Felügyelet,NKM Energia Zrt.
