Eljárás EKR azonosító,Rész száma,Rész megnevezése,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,A szerződés közös közbeszerzés formájában valósul meg,A szerződést központi beszerző szerv ítéli oda,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Fő CPV-kód(ok),További CPV-kód(ok),Teljesítés helye NUTS-kód(ok),Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Eredménytelenség oka,Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,A szerződést gazdasági szereplők csoportosulása nyerte el,Nyertes ajánlattevő neve,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő postai címe,Nyertes ajánlattevő kkv,A szerződés/rész eredetileg becsült összértéke,A szerződés/rész eredetileg becsült összértéke Pénznem,A szerződés/rész végleges összértéke,A szerződés/rész végleges összértéke pénznem ,Alvállalkozók igénybevétele a szerződés teljesítéséhez,"Alvállalkozó(k) megnevezése, adószáma","Alkalmasság igazolásában részt vevő szervezet(ek) megnevezése, adószáma",A hirdetmény keretmegállapodás megkötésére irányul,Dinamikus beszerzési rendszer (DBR) került létrehozásra,A hirdetmény tárgya az ajánlati/részvételi felhívásban közzétett dinamikus beszerzési rendszer lezárása,A hirdetmény Közbeszerzési Értesítő iktatószáma,A hirdetmény TED azonosítója,Hirdetmény közzétételének dátuma,Hirdetmény típus,Hirdetmény és szerződés megkötés között eltelt idő,unique_id,Ajánlatkérő szervezet neve - eredeti,Nyertes ajánlattevő neve - eredeti
EKR001636882019,,,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,11906522241,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,M6 autópálya Bóly-Ivándárda között kivitelezés,Építési beruházás,90456480133.0,HUF,45233100-0,45233110-3|45232450-1|45233120-6|71240000-2|65000000-3|45221110-6,HU231,Igen,Nem,Igen,Igen,Igen,,2020-12-10,4.0,Igen,STRABAG Építő Korlátolt Felelősségű Társaság|DUNA ASZFALT Út és Mélyépítő Korlátolt Felelősségű Társaság,"12961555443,01-09-728620|11426628403",HUN_1117_Budapest_Gábor Dénes (Infopark D épület) Utca 2.|HUN_6060_Tiszakécske_Béke  Utca 150,Nem|Nem,77807097919.0,HUF,90456480133.0,HUF,Igen,Nem ismert.,Nem ismert.,Nem,Nem,Nincs adat,23848/2020,2020/S 251-627699,2020-12-28,Tájékoztató az eljárás eredményéről,-18 days,758,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,STRABAG Építő Korlátolt Felelősségű Társaság|DUNA ASZFALT Út és Mélyépítő Korlátolt Felelősségű Társaság
EKR000081562018,,,Debreceni Egyetem,15329750409,Nem,Nem,U - Egyéb típus:,KL - Oktatás,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Építési beruházás,Építési beruházás,96977257.0,HUF,45210000-2,45210000-2|45453000-7|45260000-7|45261213-0|45310000-3,HU321,Igen,Nem,Igen,Nem,Igen,,2018-07-19,4.0,Nem,DESZIG Építőipari és Kereskedelmi Kft.,10584095209,HUN_4030_Debrecen_Balaton Utca 127 ,Igen,,HUF,96977257.0,HUF,Igen,"P-Tervezőiroda Kft. (4220 Hajdúböszörmény, Batthyány Lajos u. 3.), adószáma: 23009691-2-09; Vill-Tex Kft. (4031 Debrecen, Szotyori u. 34.), adószáma: 13008510-2-09","P-Tervezőiroda Kft. (4220 Hajdúböszörmény, Batthyány Lajos u. 3.), adószáma: 23009691-2-09, M.1.1) alkalmassági követelmény; Vill-Tex Kft. (4031 Debrecen, Szotyori u. 34.), adószáma: 13008510-2-09, M.1.2) alkalmassági követelmény",Nem,Nem,Nincs adat,13111/2018,,2018-07-30,Tájékoztató az eljárás eredményéről,-11 days,852,Debreceni Egyetem,DESZIG Építőipari és Kereskedelmi Kft.
EKR000003852020,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780251,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Meghívásos eljárás,Budapesti Atlétikai Stadion kivitelezési munkák,Építési beruházás,150047812246.0,HUF,45000000-7,45000000-7|45212200-8|45212000-6|45212224-2,HU110,Igen,Nem,Igen,Nem,Igen,,2020-11-02,2.0,Igen,ZÁÉV Építőipari Zártkörűen Működő Részvénytársaság|Magyar Építő Zártkörűen Működő Részvénytársaság,"10738885220,HU10738885|10759358244",HUN_8900_Zalaegerszeg_Millennium Köz 1.|HUN_1149_Budapest_Pillangó Utca 28.,Nem|Nem,,HUF,150047812246.0,HUF,Igen,Hódmezővásárhelyi Útépítő Kft. (adószám: 11081423-4-03) ; V-Híd Építő Zrt. (adószám: 25302990-2-44); Mészáros és Mészáros Kft. (adószám: 12671003-2-07); Zala-Elektro Kft. (adószám: 11993025-2-20) ,Felhívás III.1.3) M1)9 és III.1.3) M2)5 pontjai: Mészáros és Mészáros Kft. (adószám: 12671003-2-07); felhívás III.1.3) M1)8 és III.1.3) M2)4 pontjai: V-Híd Építő Zrt. (adószám: 25302990-2-44). Folytatás a VI.1.10) pontban!,Nem,Nem,Nincs adat,20619/2020,2020/S 222-542448,2020-11-12,Tájékoztató az eljárás eredményéről,-10 days,937,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",ZÁÉV Építőipari Zártkörűen Működő Részvénytársaság|Magyar Építő Zártkörűen Működő Részvénytársaság
EKR000477592018,,,Budapest Főváros IX. kerület Ferencváros Önkormányzata,15735722243,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Bp.IX.ker. Balázs Béla u .13. rehab. felújítása,Építési beruházás,1151962144.0,HUF,45262690-4,45262690-4,HU110,Igen,Nem,Igen,Nem,Igen,,2018-11-08,3.0,Igen,Építő-és épületkarbantartó Zártkörűen Működő Részvénytársaság|Szabados és Társa Építőipari Korlátolt Felelősségű Társaság,"11266101244,HU11266101|13133076243",HUN_1112_Budapest_Németvölgyi Út 146 |HUN_1212_Budapest_II. Rákóczi Ferenc  Utca 146 ,Nem|Igen,1175000000.0,HUF,1151962144.0,HUF,Igen,Ajánlat benyújtásakor nem ismert.,,Nem,Nem,Nincs adat,20928/2018,,2018-11-15,Tájékoztató az eljárás eredményéről,-7 days,964,Budapest Főváros IX. kerület Ferencváros Önkormányzata,Építő-és épületkarbantartó Zártkörűen Működő Részvénytársaság|Szabados és Társa Építőipari Korlátolt Felelősségű Társaság
EKR000084862018,,,Budapest Főváros IX. kerület Ferencváros Önkormányzata,15735722243,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Új munkaerőpiaci mobilitást elősegítő munkásszállás építése,Építési beruházás,534348134.0,HUF,45000000-7,45261210-9|45310000-3|45262520-2|45261400-8|45262310-7|45262522-6|45210000-2|45430000-0|45440000-3|45330000-9|45421000-4|45350000-5,HU,Igen,Nem,Igen,Nem,Igen,,2018-09-03,3.0,Nem,M és M Építőipari Szolgálató Kft,10765250213,HUN_2085_Pilisvörösvár_Zöldfa  Utca 1 ,Nem,570000000.0,HUF,534348134.0,HUF,Igen,"Klettner Tamás 1194 Bp., Nagyenyed u. 32., 70177671-1-43, Termál '94 Kft. 1042 Bp., Árpád út 8-12. III./2. ","Klettner Tamás 1194 Bp., Nagyenyed u. 32., 70177671-1-43, M2.c. villamossági felelős műszaki vezető, Termál '94 Kft. 1042 Bp., Árpád út 8-12. III./2. M2.b. 10904510-2-41, gépész felelős műszaki vezető",Nem,Nem,Nincs adat,16347/2018,,2018-09-27,Tájékoztató az eljárás eredményéről,-24 days,1027,Budapest Főváros IX. kerület Ferencváros Önkormányzata,M és M Építőipari Szolgálató Kft
EKR000031992020,,,Székesfehérvár Megyei Jogú Város Önkormányzata,15726999207,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,Velencei Gyermek- és Ifjúsági Tábor kivitelezése,Építési beruházás,419012960.0,HUF,45212100-7,45212100-7,HU211,Igen,Nem,Igen,Nem,Igen,,2020-06-30,5.0,Nem,Isoconstruct Korlátolt Felelősségű Társaság,25287189207,HUN_8000_Székesfehérvár_Budai Út 30,Igen,,HUF,419012960.0,HUF,Igen,"Szemeti Krisztina e.v., 8000 Székesfehérvár, Máriavölgy 17., adószám: 65064061127  MV-É szakember; AE Sabinga Kft., 1024 Budapest, Ezredes u. 5. B ép., adószám: 23067064241,MV-ÉG szakember; ",,Nem,Nem,Nincs adat,11822/2020,,2020-07-05,Tájékoztató az eljárás eredményéről,-5 days,1129,Székesfehérvár Megyei Jogú Város Önkormányzata,Isoconstruct Korlátolt Felelősségű Társaság
EKR000483962018,,,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,10816772242,Nem,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Hirdetmény nélküli tárgyalásos eljárás,Sportliget felújítási munkái,Építési beruházás,282809114.0,HUF,45212100-7,45212200-8|45223700-3|45212100-7|45112711-2|45112720-8|45232120-9|45100000-8|45233293-9,HU110,Igen,Nem,Igen,Nem,Igen,,2018-10-11,3.0,Nem,"Galga Bau Termelő, Szolgáltató és Kereskedelmi Kft.",12278253213,HUN_2194_Tura_Kossuth Lajos  Utca 143. ,Igen,,HUF,282809114.0,HUF,Igen,"IMMO Szerviz Szolgáltató és Épületkezelő Kft.(adószám: 12030705-2-43), Szentpétery N. Elemér (Adóazonosító jel: 8289792263), Nagy Lajos Adóazonosító jel: 8316411478) , PVV-BITECH Ipari-Szolgáltató Kft. (Adószám: 10456055-2-41)","Szentpétery N. Elemér (Adóazonosító jel: 8289792263), Nagy Lajos Adóazonosító jel: 8316411478) , PVV-BITECH Ipari-Szolgáltató Kft. (Adószám: 10456055-2-41)",Nem,Nem,Nincs adat,19397/2018,,2018-10-23,Tájékoztató az eljárás eredményéről,-12 days,1252,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,"Galga Bau Termelő, Szolgáltató és Kereskedelmi Kft."
EKR000068482020,,,Székesfehérvár Megyei Jogú Város Önkormányzata,15726999207,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Székesfehérvár-déli összekötőút kivitelezése'20,Építési beruházás,2938959434.0,HUF,45233120-6,45233162-2|45247112-8|45233120-6|34993000-4|45221100-3,HU211,Igen,Nem,Igen,Igen,Igen,,2020-09-28,5.0,Nem,STR Mély- és Magasépítő Korlátolt Felelősségű Társaság,"25355929443,01-09-270371",HUN_1117_Budapest_Gábor Dénes (Infopark D épület) Utca 2.,Nem,,HUF,2938959434.0,HUF,Igen,"STRABAG Építő Korlátolt Felelősségű Társaság, 12961555443","STRABAG Építő Korlátolt Felelősségű Társaság, 12961555443; árbevétel, referenciák",Nem,Nem,Nincs adat,17810/2020,2020/S 199-481590,2020-10-13,Tájékoztató az eljárás eredményéről,-15 days,1344,Székesfehérvár Megyei Jogú Város Önkormányzata,STR Mély- és Magasépítő Korlátolt Felelősségű Társaság
EKR000097932020,,,Budapest Főváros IX. kerület Ferencváros Önkormányzata,15735722243,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Bp. Főv. IX. ker. épületek elektr. hálózat felújít,Építési beruházás,85711266.0,HUF,45315300-1,45315300-1,HU11,Igen,Nem,Igen,Nem,Igen,,2020-05-04,4.0,Nem,Fépkar Építő és Karbantartó Korlátolt Felelősségű Társaság,"13158419243,13158419HU",HUN_1091_Budapest_Mihalkovics Utca 14,Igen,,HUF,85711266.0,HUF,Igen,"1. Ikon Consult Zrt., adószám: 25872644-2-20; 2. OKÉ-MAXI KFT., adószám: 25321131-2-13.",,Nem,Nem,Nincs adat,8032/2020,,2020-05-20,Tájékoztató az eljárás eredményéről,-16 days,1733,Budapest Főváros IX. kerület Ferencváros Önkormányzata,Fépkar Építő és Karbantartó Korlátolt Felelősségű Társaság
EKR000148522020,,,Debreceni Egyetem,15329750409,Nem,Nem,U - Egyéb típus:,KL - Oktatás,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,"DEK-895 Tetőtér beép.,belső átal.és konyhaép.felúj",Építési beruházás,195784564.0,HUF,45000000-7,44233000-2|45261300-7|45431000-7|45432000-4|45442100-8|45453100-8|45421132-8|45000000-7,HU321,Igen,Nem,Igen,Nem,Igen,,2020-04-14,3.0,Nem,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,"22757937209,HU22757937",HUN_4220_Hajdúböszörmény_Polgári  Utca 13.,Igen,,HUF,195784564.0,HUF,Igen,,"Ara-Terv Bt., adószám: 22872339-1-09, Ajánlati felhívás: III.1.3.) M.1.1); CS-Control Építőipari Ker. és Szolg. Kft., adószám: 23849325-2-09, Ajánlati felhívás: III.1.3.) M.1.2.)",Nem,Nem,Nincs adat,6972/2020,,2020-04-20,Tájékoztató az eljárás eredményéről,-6 days,1970,Debreceni Egyetem,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság
EKR000154752020,,,Nemzeti Sportközpontok,15598158242,Nem,Nem,N - Közjogi szervezet,"KL - Szabadidő, kultúra és vallás",Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,BHSE Vívócsarnok kivitelezési munkáinak ellátása ,Építési beruházás,138001784.0,HUF,45212100-7,45212100-7,HU110,Igen,Nem,Igen,Nem,Igen,,2020-06-12,4.0,Nem,Advertisz Reklám Iroda-Stúdió Korlátolt Felelősségű Társaság,"12719475241,HU12719475,0109205211",HUN_1032_Budapest_Bécsi Út 165,Igen,,HUF,138001784.0,HUF,Nem,,,Nem,Nem,Nincs adat,10804/2020,,2020-06-21,Tájékoztató az eljárás eredményéről,-9 days,1987,Nemzeti Sportközpontok,Advertisz Reklám Iroda-Stúdió Korlátolt Felelősségű Társaság
EKR000160812020,,,Budapest Főváros XVI. kerületi Önkormányzat,15735791242,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Napsugár Óvoda udvarán műfüvesítési munkák,Építési beruházás,82346300.0,HUF,45112723-9,45112723-9,HU110,Igen,Nem,Igen,Nem,Igen,,2020-04-03,5.0,Nem,Prémium Pázsit Kft.,"26749688242,HU26749688",HUN_1024_Budapest_Rómer Flóris utca  8. B/3.,Igen,82346300.0,HUF,82346300.0,HUF,Nem,,,Nem,Nem,Nincs adat,6431/2020,,2020-04-13,Tájékoztató az eljárás eredményéről,-10 days,2091,Budapest Főváros XVI. kerületi Önkormányzat,Prémium Pázsit Kft.
EKR000225502020,,,Budapest Főváros IV. Kerület Újpest Önkormányzata,15735674241,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Útépítési munkák - keretszerződés,Építési beruházás,299950000.0,HUF,45233120-6,45233120-6,HU110,Igen,Nem,Igen,Nem,Igen,,2020-04-30,3.0,Nem,VIANOVA 87 Közmű és Útépítő Zártkörűen Működő Részvénytársaság,13839129243,HUN_1215_Budapest_Vasas Utca 65-67.,Igen,299950000.0,HUF,299950000.0,HUF,Igen,jelenleg nem ismert,,Nem,Nem,Nincs adat,7589/2020,,2020-05-05,Tájékoztató az eljárás eredményéről,-5 days,2623,Budapest Főváros IV. Kerület Újpest Önkormányzata,VIANOVA 87 Közmű és Útépítő Zártkörűen Működő Részvénytársaság
EKR000231352020,,,Budapest Főváros IV. Kerület Újpest Önkormányzata,15735674241,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Biodiverz zöldfelületek kialakítása - keretszerz.,Építési beruházás,299950000.0,HUF,45000000-7,45000000-7,HU110,Igen,Nem,Igen,Nem,Igen,,2020-04-14,4.0,Nem,Vackorkert Park és Kertépítő Korlátolt Felelősségű Társaság,26785965206,HUN_6800_Hódmezővásárhely_Rárósi  Utca 68,Igen,299950000.0,HUF,299950000.0,HUF,Igen,jelenleg nem ismert,,Nem,Nem,Nincs adat,7027/2020,,2020-04-20,Tájékoztató az eljárás eredményéről,-6 days,2643,Budapest Főváros IV. Kerület Újpest Önkormányzata,Vackorkert Park és Kertépítő Korlátolt Felelősségű Társaság
EKR000235062020,,,Budapest Főváros IV. Kerület Újpest Önkormányzata,15735674241,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,"Sportpályaépítés, kültéri edzőeszközök telepítése",Építési beruházás,299950000.0,HUF,45112720-8,45236119-7,HU110,Igen,Nem,Igen,Nem,Igen,,2020-04-16,5.0,Nem,Három Kertőr Kertészeti Szolgáltató Kft.,"13301129243,HU13301129",HUN_1125_Budapest_Napos  Út 5/B.,Igen,299950000.0,HUF,299950000.0,HUF,Nem,,,Nem,Nem,Nincs adat,7029/2020,,2020-04-21,Tájékoztató az eljárás eredményéről,-5 days,2657,Budapest Főváros IV. Kerület Újpest Önkormányzata,Három Kertőr Kertészeti Szolgáltató Kft.
EKR000277202020,,,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,10816772242,Nem,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Elektromos gyorsszolgálati feladatok ellátása,Építési beruházás,40000000.0,HUF,45300000-0,45410000-4|45310000-3,HU110,Igen,Nem,Igen,Nem,Igen,,2020-04-16,2.0,Nem,PVV-BITECH Ipari-Szolgáltató Korlátolt Felelősségű Társaság,10456055241,HUN_1033_Budapest_Laktanya Utca  2,Igen,40000000.0,HUF,40000000.0,HUF,Nem,,,Nem,Nem,Nincs adat,7000/2020,,2020-04-20,Tájékoztató az eljárás eredményéről,-4 days,2801,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,PVV-BITECH Ipari-Szolgáltató Korlátolt Felelősségű Társaság
EKR000293062020,,,Miskolc Megyei Jogú Város Önkormányzata,15735605205,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Keretmegállapodás alapján verseny újranyitás,Miskolc Kis-Hunyad utca felújítása,Építési beruházás,23898888.0,HUF,45000000-7,45233223-8|45233221-4|45200000-9|45232451-8|45232452-5|45232450-1,HU311,Igen,Nem,Igen,Nem,Igen,,2020-07-23,3.0,Nem,"HE-DO Útépítő, Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság","10683833244,HU10683833,01-09-208325",HUN_1133_Budapest_Váci Út 76,Nem,,HUF,23898888.0,HUF,Igen,Az ajánlat benyújtásakor nem ismert.,,Nem,Nem,Nincs adat,13621/2020,2020/S 152-369629,2020-08-06,Tájékoztató az eljárás eredményéről,-14 days,3142,Miskolc Megyei Jogú Város Önkormányzata,"HE-DO Útépítő, Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság"
EKR000296362020,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780251,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Mosonmagyaróváron új atlétikai pálya kialakítása,Építési beruházás,282539682.0,HUF,45000000-7,45000000-7,HU221,Igen,Nem,Igen,Nem,Igen,,2020-10-30,3.0,Nem,STR Mély- és Magasépítő Korlátolt Felelősségű Társaság,"25355929443,01-09-270371",HUN_1117_Budapest_Gábor Dénes (Infopark D épület) Utca 2.,Nem,,HUF,282539682.0,HUF,Igen,STRABAG Építő Kft.; 12961555-4-43,STRABAG Építő Kft.; 12961555-4-43 - M1)1: MV-É felelős műszaki vezető,Nem,Nem,Nincs adat,22665/2020,,2020-12-09,Tájékoztató az eljárás eredményéről,-40 days,3155,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",STR Mély- és Magasépítő Korlátolt Felelősségű Társaság
EKR000327172020,,,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",12464780251,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Endresz György Általános Iskola kivitelezése,Építési beruházás,4549161674.0,HUF,45000000-7,45210000-2|45000000-7,HU211,Igen,Nem,Igen,Nem,Igen,,2020-10-19,3.0,Nem,FEJÉR-B.Á.L. Építő és Szolgáltató Zártkörűen Működő Részvénytársaság,"25308673207,HU25308673.",HUN_8086_Felcsút_Fő utca  217,Nem,,HUF,4549161674.0,HUF,Igen,"Építő Munkaerő Kft., adószám:24997964-2-13, ÉLŐ-ENERGIA Kft. adószám:13961091-2-42","Építő Munkaerő Kft., adószám:24997964-2-13, alkalmassági követelmény: III.1.3. Műszaki, illetve szakmai alkalmasság M2)3, M2)2, ÉLŐ-ENERGIA Kft. adószám:13961091-2-42, alkalmassági követelmény: III. 1.3. Műszaki, illetve szakmai alkalmasság M1)4",Nem,Nem,Nincs adat,21999/2020,2020/S 234-576830,2020-12-01,Tájékoztató az eljárás eredményéről,-43 days,3213,"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",FEJÉR-B.Á.L. Építő és Szolgáltató Zártkörűen Működő Részvénytársaság
EKR000329372020,,,Nemzeti Sportközpontok,15598158242,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Nemzeti Tenisz Edzésközpont fejlesztése,Építési beruházás,249851730.0,HUF,45000000-7,45000000-7,HU110,Igen,Nem,Igen,Nem,Igen,,2020-05-27,3.0,Nem,"PESZTER Ingatlanforgalmazási, Építőipari és Kereskedelmi Korlátolt Felelősségű Társaság",11788821207,"HUN_1052_Budapest_Párisi Utca 2. 1.em. 1,",Igen,250065695.0,HUF,249851730.0,HUF,Igen,Fogarasi Balázs Tibor (egyéni vállalkozó) - 67681758-1-33,"Fogarasi Balázs Tibor (egyéni vállalkozó) - 67681758-1-33 - M1) alkalmassági minimumkövetelmény, Építész FMV szakember",Nem,Nem,Nincs adat,9926/2020,,2020-06-10,Tájékoztató az eljárás eredményéről,-14 days,3220,Nemzeti Sportközpontok,"PESZTER Ingatlanforgalmazási, Építőipari és Kereskedelmi Korlátolt Felelősségű Társaság"
EKR000332752020,,,Debreceni Egyetem,15329750409,Nem,Nem,U - Egyéb típus:,KL - Oktatás,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,DEK-898 DE Bölcsőde épület átalakítása,Építési beruházás,186899714.0,HUF,45262700-8,45223300-9|45112700-2|45432100-5|45443000-4|45442100-8|45350000-5|45261310-0|45310000-3|45110000-1,HU321,Igen,Nem,Igen,Nem,Igen,,2020-04-22,4.0,Nem,Épít-Takarít 2004 Bt.,"22124801209,HU22124801",HUN_4220_Hajdúböszörmény_Kolozsvár Utca 48/A,Igen,,HUF,186899714.0,HUF,Igen,"1. Ara-Terv Bt. 4031 Debrecen, Ond utca 6. Adószám: 22872339109; 2. Cs-Control Kft. 4220 Hajdúböszörmény, Arad utca 10. Adószám: 23849325209; 3. Gyürky Péter e.v. 4220 HAJDÚBÖSZÖRMÉNY SZÉNÁSSY MÁTYÁS UTCA 28/A Adószáma: 67813108129",1. Ara-Terv Bt. Adószám: 22872339109 Ajánlati felhívás III.1.3.) M.1.1); 2. Cs-Control Kft. Adószám: 23849325209 Ajánlati felhívás III.1.3.) M.1.2.); 3. Gyürky Péter e.v. Adószáma: 67813108129 Ajánlati felhívás: III.1.3.) M.1.3.),Nem,Nem,Nincs adat,7514/2020,,2020-05-10,Tájékoztató az eljárás eredményéről,-18 days,3227,Debreceni Egyetem,Épít-Takarít 2004 Bt.
EKR000313382020,,,Nemzeti Sportközpontok,15598158242,Nem,Nem,U - Egyéb típus:,"KL - Szabadidő, kultúra és vallás",Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Ceglédi könnyűszerk. birkózó edzőcsarnok építése,Építési beruházás,295341780.0,HUF,45212225-9,45223110-0|45212100-7|45212200-8|45223200-8|45223100-7|45212222-8,HU12,Igen,Nem,Igen,Nem,Igen,,2020-07-02,4.0,Nem,VENTUS ÉPÍTŐ Korlátolt Felelősségű Társaság,"25479588242,HUOCCSZ.01-09-277562",HUN_1141_Budapest_Egressy Út 113/JK. B. ép. 6. em. 1.,Igen,,HUF,295341780.0,HUF,Nem,,,Nem,Nem,Nincs adat,12311/2020,,2020-07-14,Tájékoztató az eljárás eredményéről,-12 days,3272,Nemzeti Sportközpontok,VENTUS ÉPÍTŐ Korlátolt Felelősségű Társaság
EKR000348122020,,,Debrecen Megyei Jogú Város Önkormányzata,15735588209,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Ivóvíz és szennyvíz víziközmű építés,Építési beruházás,802147105.0,HUF,45247112-8,45111290-7,HU321,Igen,Nem,Igen,Nem,Igen,,2020-10-19,4.0,Igen,Debreceni Mélyépítő Holding Fővállalkozó és Tanácsadó Korlátolt Felelősségű Társaság|KE-VÍZ 21 Építőipari zártkörűen működő Részvénytársaság,"12110508209,HU12110508|11876566215,HU11876566",HUN_4029_Debrecen_Dobozi  Utca 17.|HUN_4400_Nyíregyháza_Vécsey Utca 21.,Igen|Igen,,HUF,802147105.0,HUF,Igen,Az ajánlat benyújtásakor még nem ismertek. ,,Nem,Nem,Nincs adat,19580/2020,2020/S 212-515486,2020-10-29,Tájékoztató az eljárás eredményéről,-10 days,3358,Debrecen Megyei Jogú Város Önkormányzata,Debreceni Mélyépítő Holding Fővállalkozó és Tanácsadó Korlátolt Felelősségű Társaság|KE-VÍZ 21 Építőipari zártkörűen működő Részvénytársaság
