Eljárás EKR azonosító,Rész száma,Rész megnevezése,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,A szerződés közös közbeszerzés formájában valósul meg,A szerződést központi beszerző szerv ítéli oda,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Fő CPV-kód(ok),További CPV-kód(ok),Teljesítés helye NUTS-kód(ok),Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Eredménytelenség oka,Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,A szerződést gazdasági szereplők csoportosulása nyerte el,Nyertes ajánlattevő neve,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő postai címe,Nyertes ajánlattevő kkv,A szerződés/rész eredetileg becsült összértéke,A szerződés/rész eredetileg becsült összértéke Pénznem,A szerződés/rész végleges összértéke,A szerződés/rész végleges összértéke pénznem ,Alvállalkozók igénybevétele a szerződés teljesítéséhez,"Alvállalkozó(k) megnevezése, adószáma","Alkalmasság igazolásában részt vevő szervezet(ek) megnevezése, adószáma",A hirdetmény keretmegállapodás megkötésére irányul,Dinamikus beszerzési rendszer (DBR) került létrehozásra,A hirdetmény tárgya az ajánlati/részvételi felhívásban közzétett dinamikus beszerzési rendszer lezárása,A hirdetmény Közbeszerzési Értesítő iktatószáma,A hirdetmény TED azonosítója,Hirdetmény közzétételének dátuma,Hirdetmény típus,Hirdetmény és szerződés megkötés között eltelt idő,unique_id,Ajánlatkérő szervezet neve - eredeti,Nyertes ajánlattevő neve - eredeti
EKR000220552020,,,T-Szol Tatabányai Szolgáltató Zrt.|Cseri Strand és Élményfürdő Szolgáltató Korlátolt Felelősségű Társaság|Agora Sport és Szabadidő Közhasznú Nonprofit Kft.,11183934211|14514771211|20579339211,Igen,Nem,U - Egyéb típus:,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Villamos energia közbeszerzése 12 hónapra,Árubeszerzés,123882130.0,HUF,09310000-5,09310000-5,HU212,Nem,Nem,Igen,Nem,Igen,,2020-08-26,4.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,156041550.0,HUF,123882130.0,HUF,Igen,"NKM Ügyfélkapcsolati Kft., 1081 Budapest, II. János Pál pápa tér 20., 26332392-2-44",,Nem,Nem,Nincs adat,16176/2020,2020/S 197-475298,2020-10-11,Tájékoztató az eljárás eredményéről,-46 days,2534,T-Szol Tatabányai Szolgáltató Zrt.|Cseri Strand és Élményfürdő Szolgáltató Korlátolt Felelősségű Társaság|Agora Sport és Szabadidő Közhasznú Nonprofit Kft.,NKM Energia Zrt.
EKR000228282020,,,Mezőföldi Regionális Víziközmű Korlátolt Felelősségű Társaság|Kiskunsági Víziközmű-Szolgáltató Korlátolt Felelősségű Társaság,11283144217|24688886203,Igen,Nem,,KO - Víz,Uniós eljárásrend,Nyílt eljárás,Villamos energia beszerzése,Árubeszerzés,480693791.0,HUF,09310000-5,09310000-5,HUZZ,Nem,Nem,Igen,Nem,Igen,,2020-07-15,5.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,,HUF,480693791.0,HUF,Nem,,,Nem,Nem,Nincs adat,13105/2020,2020/S 141-347897,2020-07-27,Tájékoztató az eljárás eredményéről,-12 days,2556,Mezőföldi Regionális Víziközmű Korlátolt Felelősségű Társaság|Kiskunsági Víziközmű-Szolgáltató Korlátolt Felelősségű Társaság,NKM Energia Zrt.
EKR000253952020,,,Magyar Nemzeti Bank,10011953244,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Földgázbeszerzés 2020-2021 (KBF/181/2020),Árubeszerzés,31019125.0,HUF,09123000-7,09123000-7,HU110,Nem,Nem,Igen,Nem,Igen,,2020-07-01,1.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,43851715.0,HUF,31019125.0,HUF,Igen,"NKM Ügyfélkapcsolati Korlátolt Felelősségű Társaság, 26713111244",-,Nem,Nem,Nincs adat,12045/2020,,2020-07-08,Tájékoztató az eljárás eredményéről,-7 days,2618,Magyar Nemzeti Bank,NKM Energia Zrt.
EKR000270432020,,,Nemzeti Közszolgálati Egyetem,15795719251,Nem,Nem,U - Egyéb típus:,KL - Oktatás,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),NKE részére földgáz energia beszerzése 2020-2021,Árubeszerzés,33031517.0,HUF,09123000-7,09123000-7,HU11,Nem,Nem,Igen,Nem,Igen,,2020-09-10,5.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,47869901.0,HUF,33031517.0,HUF,Nem,,,Nem,Nem,Nincs adat,16760/2020,,2020-09-16,Tájékoztató az eljárás eredményéről,-6 days,2780,Nemzeti Közszolgálati Egyetem,NKM Energia Zrt.
EKR000273662020,,,Sárvár Város Önkormányzata,15733634218,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Villamos energia vásárlása 2021,Árubeszerzés,38848263.0,HUF,09310000-5,09310000-5,HU222,Nem,Nem,Igen,Nem,Igen,,2020-05-29,4.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,,HUF,38848263.0,HUF,Igen,NKM Ügyfélkapcsolati Korlátolt Felelősségű Társaság adószáma: 26332392244,,Nem,Nem,Nincs adat,10009/2020,,2020-06-15,Tájékoztató az eljárás eredményéről,-17 days,2876,Sárvár Város Önkormányzata,NKM Energia Zrt.
EKR000303752020,,,Belváros-Lipótváros Budapest Főváros V. kerület Önkormányzat|Belső-Pesti Tankerületi Központ|Belváros-Lipótváros Egészségügyi Szolgálat|Belváros-Lipótváros Városüzemeltető Kft.|Belváros-Lipótváros Közterület-Felügyelet,15735681241|15835011242|15505130241|13998521241|15767123241,Igen,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Villamos energia beszerzése_2020-2021,Árubeszerzés,62992126.0,HUF,09310000-5,09310000-5,HU110,Nem,Nem,Igen,Nem,Igen,,2020-06-29,5.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,,HUF,62992126.0,HUF,Igen,NKM Ügyfélkapcsolati Kft. 26332392-2-44,,Nem,Nem,Nincs adat,11689/2020,2020/S 127-310214,2020-07-06,Tájékoztató az eljárás eredményéről,-7 days,3253,Belváros-Lipótváros Budapest Főváros V. kerület Önkormányzat|Belső-Pesti Tankerületi Központ|Belváros-Lipótváros Egészségügyi Szolgálat|Belváros-Lipótváros Városüzemeltető Kft.|Belváros-Lipótváros Közterület-Felügyelet,NKM Energia Zrt.
EKR000353252020,,,Szeged Megyei Jogú Város Önkormányzata|Nevelési-Oktatási Intézmények Gazdasági Szolgálata|Szegedi Közlekedési Kft.|Kövér Béla Bábszínház|Szegedi Rendezvény- és Médiaközpont Nonprofit Kft.|Szegedi Városkép és Piac KFT|IKV Ingatlankezelő és Vagyongazdálkodó Zrt.|Szegedi Sport és Fürdők Szolgáltató Korlátolt Felelősségű Társaság|Szegedi Vadaspark és Programszervező Közhasznú Nonprofit Kft.|Szegedi Kistérség Többcélú Társulása Egyesített Szociális Intézmény|Szegedi Szabadtéri Játékok és Fesztivál Szervező Nonprofit Korlátolt Felelősségű Társaság|Somogyi Károly Városi és Megyei Könyvtár|Móra Ferenc Múzeum|Szegedi Nemzeti Színház|Szegedi Környezetgazdálkodási Nonprofit Kft.|Szeged Megyei Jogú Város Polgármesteri Hivatal,15735629206|15484990206|11092612206|15485056206|18457627206|11099224206|12460377206|11090081206|23565524206|15767020206|22119742206|15484684206|15355935206|15484828206|18455058206|15484000206,Igen,Nem,U - Regionális vagy helyi hatóság,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Földgáz energia szállítása 2020-2021. évre - SZMJV,Árubeszerzés,115943645.0,HUF,09123000-7,09123000-7,HU333,Nem,Nem,Igen,Nem,Igen,,2020-09-25,4.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,,HUF,115943645.0,HUF,Nem,,,Igen,Nem,Nincs adat,17785/2020,2020/S 193-466137,2020-10-05,Tájékoztató az eljárás eredményéről,-10 days,3381,Szeged Megyei Jogú Város Önkormányzata|Nevelési-Oktatási Intézmények Gazdasági Szolgálata|Szegedi Közlekedési Kft.|Kövér Béla Bábszínház|Szegedi Rendezvény- és Médiaközpont Nonprofit Kft.|Szegedi Városkép és Piac KFT|IKV Ingatlankezelő és Vagyongazdálkodó Zrt.|Szegedi Sport és Fürdők Szolgáltató Korlátolt Felelősségű Társaság|Szegedi Vadaspark és Programszervező Közhasznú Nonprofit Kft.|Szegedi Kistérség Többcélú Társulása Egyesített Szociális Intézmény|Szegedi Szabadtéri Játékok és Fesztivál Szervező Nonprofit Korlátolt Felelősségű Társaság|Somogyi Károly Városi és Megyei Könyvtár|Móra Ferenc Múzeum|Szegedi Nemzeti Színház|Szegedi Környezetgazdálkodási Nonprofit Kft.|Szeged Megyei Jogú Város Polgármesteri Hivatal,NKM Energia Zrt.
EKR000565202020,,,Fővárosi Törvényszék,15311399241,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Földgáz energia szállítása,Árubeszerzés,37832938.0,HUF,09123000-7,09123000-7,HU110,Nem,Nem,Igen,Nem,Igen,,2020-08-31,5.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,,HUF,37832938.0,HUF,Igen,NKM Ügyfélkapcsolati Kft.  26332392-2-44,,Nem,Nem,Nincs adat,16363/2020,,2020-09-10,Tájékoztató az eljárás eredményéről,-10 days,3394,Fővárosi Törvényszék,NKM Energia Zrt.
EKR000425892020,,,Zöld Híd B.I.G.G Környezetvédelmi és Hulladékgazdálkodási Nonprofit Kft.,25894259213,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Villamos energia,Árubeszerzés,94390487.0,HUF,09310000-5,09310000-5,HU120,Nem,Nem,Igen,Nem,Igen,,2020-07-24,2.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,,HUF,94390487.0,HUF,Nem,,,Nem,Nem,Nincs adat,13949/2020,2020/S 153-374420,2020-08-10,Tájékoztató az eljárás eredményéről,-17 days,3926,Zöld Híd B.I.G.G Környezetvédelmi és Hulladékgazdálkodási Nonprofit Kft.,NKM Energia Zrt.
EKR000426062020,,,MFB Magyar Fejlesztési Bank Zártkörűen Működő Részvénytársaság,10644371244,Nem,Nem,N - Közjogi szervezet,KL - Gazdasági és pénzügyek,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Villamos energia beszerzés 2021,Árubeszerzés,32902748.0,HUF,09310000-5,09310000-5,HU,Nem,Nem,Igen,Igen,Igen,,2020-07-28,4.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,33240652.0,HUF,32902748.0,HUF,Nem,,,Nem,Nem,Nincs adat,15580/2020,,2020-09-13,Tájékoztató az eljárás eredményéről,-47 days,3929,MFB Magyar Fejlesztési Bank Zártkörűen Működő Részvénytársaság,NKM Energia Zrt.
EKR000446772020,,,Makó Város Önkormányzata|Makói Városgazdálkodási Nonprofit Kft.|Makói Gyógyfürdő Zrt.|Makó Városi Kulturális-Közművelődési Nonprofit Kft.,15726913206|18458635206|25430435206|18458642206,Igen,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Földgáz energia beszerzése,Árubeszerzés,52013352.0,HUF,09123000-7,09123000-7,HU333,Nem,Nem,Igen,Nem,Igen,,2020-08-18,6.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,116729145.0,HUF,52013352.0,HUF,Nem,NKM Ügyfélkapcsolati Kft. (26332392-2-44),,Nem,Nem,Nincs adat,15678/2020,2020/S 177-425485,2020-09-10,Tájékoztató az eljárás eredményéről,-23 days,3973,Makó Város Önkormányzata|Makói Városgazdálkodási Nonprofit Kft.|Makói Gyógyfürdő Zrt.|Makó Városi Kulturális-Közművelődési Nonprofit Kft.,NKM Energia Zrt.
EKR000465382020,,,"MANK Magyar Alkotóművészeti Közhasznú Nonprofit Korlátolt Felelősségű Társaság|Iparművészeti Múzeum|Szépművészeti Múzeum|Néprajzi Múzeum|Nemzeti Artista- Előadó és Cirkuszművészeti Központ Nonprofit Kft|Országos Széchényi Könyvtár|Gödöllői Királyi Kastély Közhasznú Nonprofit Kft.|Magyar Nemzeti Múzeum|NÖF Nemzeti Örökségvédelmi Fejlesztési Nonprofit Korlátolt Felelősségű Társaság|Petőfi Irodalmi Múzeum|Eszterháza Kulturális, Kutató- és Fesztiválközpont Közhasznú Nonprofit Kft.|Magyar Kereskedelmi és Vendéglátóipari Múzeum|Magyar Állami Operaház|Országos Idegennyelvű Könyvtár|Helikon Kastélymúzeum Közhasznú Nonprofit Korlátolt Felelősségű Társaság|Honvéd Együttes Művészeti Nonprofit Kft|Szabadtéri Néprajzi Múzeum|Pesti Magyar Színház|Magyar Nemzeti Levéltár|Magyar Műszaki és Közlekedési Múzeum|Hagyományok Háza|Várkapitányság Integrált Területfejlesztési Központ Nonprofit Zártkörűen Működő Részvénytársaság",23599714213|15321185243|15321202242|15321178241|20671675242|15309123241|18665161213|15321226242|23176605243|15321161241|10813913208|15307444241|15309439242|15309154241|18956339220|14006487242|15321154213|15309518242|15309178241|15308067242|15309484241|26592352241,Igen,Nem,U - Közjogi intézmény,"KL - Szabadidő, kultúra és vallás",Uniós eljárásrend,Nyílt eljárás,Földgáz beszerzése a 2020-2021-es gázévre,Árubeszerzés,261282514.0,HUF,09123000-7,09123000-7,HU,Nem,Nem,Igen,Nem,Igen,,2020-09-17,3.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,,HUF,261282514.0,HUF,Igen,"NKM Ügyfélkapcsolati Kft., 26332392-2-44",,Nem,Nem,Nincs adat,17186/2020,2020/S 187-449572,2020-09-24,Tájékoztató az eljárás eredményéről,-7 days,4112,"MANK Magyar Alkotóművészeti Közhasznú Nonprofit Korlátolt Felelősségű Társaság|Iparművészeti Múzeum|Szépművészeti Múzeum|Néprajzi Múzeum|Nemzeti Artista- Előadó és Cirkuszművészeti Központ Nonprofit Kft|Országos Széchényi Könyvtár|Gödöllői Királyi Kastély Közhasznú Nonprofit Kft.|Magyar Nemzeti Múzeum|NÖF Nemzeti Örökségvédelmi Fejlesztési Nonprofit Korlátolt Felelősségű Társaság|Petőfi Irodalmi Múzeum|Eszterháza Kulturális, Kutató- és Fesztiválközpont Közhasznú Nonprofit Kft.|Magyar Kereskedelmi és Vendéglátóipari Múzeum|Magyar Állami Operaház|Országos Idegennyelvű Könyvtár|Helikon Kastélymúzeum Közhasznú Nonprofit Korlátolt Felelősségű Társaság|Honvéd Együttes Művészeti Nonprofit Kft|Szabadtéri Néprajzi Múzeum|Pesti Magyar Színház|Magyar Nemzeti Levéltár|Magyar Műszaki és Közlekedési Múzeum|Hagyományok Háza|Várkapitányság Integrált Területfejlesztési Központ Nonprofit Zártkörűen Működő Részvénytársaság",NKM Energia Zrt.
EKR000468132020,,,Magyar Tudományos Akadémia Létesítménygazdálkodási Központ|Magyar Tudományos Akadémia Üdülési Központ|MTA Területi Akadémiai Bizottságok Titkársága|Akadémiai Óvoda és Bölcsőde,15318406243|15300234241|15311801241|15323424241,Igen,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Villamosenergia beszerzése 2021. évre,Árubeszerzés,103696660.0,HUF,09310000-5,09310000-5,HU,Nem,Nem,Igen,Nem,Igen,,2020-08-19,4.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,110959461.0,HUF,103696660.0,HUF,Igen,"NKM Ügyfélkapcsolati Kft. (1081 Budapest, II. János Pál pápa tér 20.) - 26332392-2-44",,Nem,Nem,Nincs adat,15055/2020,2020/S 172-414033,2020-09-06,Tájékoztató az eljárás eredményéről,-18 days,4207,Magyar Tudományos Akadémia Létesítménygazdálkodási Központ|Magyar Tudományos Akadémia Üdülési Központ|MTA Területi Akadémiai Bizottságok Titkársága|Akadémiai Óvoda és Bölcsőde,NKM Energia Zrt.
EKR000471202020,,,Magyar Tudományos Akadémia Létesítménygazdálkodási Központ|Magyar Tudományos Akadémia Üdülési Központ,15318406243|15300234241,Igen,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Földgázenergia beszerzése 2020-2021,Árubeszerzés,43178475.0,HUF,09123000-7,09123000-7,HU,Nem,Nem,Igen,Nem,Igen,,2020-08-28,5.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,64341389.0,HUF,43178475.0,HUF,Igen,"NKM Ügyfélkapcsolati Kft. (1081 Budapest, II. János Pál pápa tér 20.) - 26332392-2-44",,Nem,Nem,Nincs adat,15900/2020,2020/S 173-417829,2020-09-07,Tájékoztató az eljárás eredményéről,-10 days,4209,Magyar Tudományos Akadémia Létesítménygazdálkodási Központ|Magyar Tudományos Akadémia Üdülési Központ,NKM Energia Zrt.
EKR000495312020,,,Dél-Budai Tankerületi Központ|Külső-Pesti Tankerületi Központ|Dél-Pesti Tankerületi Központ,15835042243|15835262243|15835059243,Igen,Nem,U - Regionális vagy helyi hatóság,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,Dél-Budai TK - földgáz energia,Árubeszerzés,536761534.0,HUF,09123000-7,09123000-7,HU110,Nem,Nem,Igen,Nem,Igen,,2020-09-08,4.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,623548090.0,HUF,536761534.0,HUF,Igen,,,Nem,Nem,Nincs adat,16858/2020,2020/S 182-437447,2020-09-20,Tájékoztató az eljárás eredményéről,-12 days,4284,Dél-Budai Tankerületi Központ|Külső-Pesti Tankerületi Központ|Dél-Pesti Tankerületi Központ,NKM Energia Zrt.
EKR000511092020,,,Gyulai Tankerületi Központ,15835138204,Nem,Nem,N - Regionális/helyi szintű,KL - Oktatás,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),villamos energia 2021,Árubeszerzés,30741759.0,HUF,09310000-5,09310000-5,HU332,Nem,Nem,Igen,Nem,Igen,,2020-09-01,4.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,34625879.0,HUF,30741759.0,HUF,Igen,NKM Ügyfélkapcsolati Kft. Adószám: 26332392-2-44,,Nem,Nem,Nincs adat,16119/2020,,2020-09-03,Tájékoztató az eljárás eredményéről,-2 days,4328,Gyulai Tankerületi Központ,NKM Energia Zrt.
EKR000517692020,,,BVH Budapesti Városüzemeltetési Holding Zártkörűen Működő Részvénytársaság|Fővárosi Vízművek Zártkörűen Működő Részvénytársaság|Budapest Gyógyfürdői és Hévizei Zrt.|Budapesti Közlekedési Zártkörűen Működő Részvénytársaság|Fővárosi Közterület-fenntartó Zártkörűen Működő Nonprofit Részvénytársaság|Fővárosi Kertészeti Zártkörűen Működő Nonprofit Részvénytársaság|Budapesti Temetkezési Intézet Zártkörűen Működő Részvénytársaság,23024216241|10898824244|12165814244|12154481444|12166602244|10903894242|10987553241,Igen,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Földgáz energia beszerzése 2020-21,Árubeszerzés,655236374.0,HUF,09123000-7,09123000-7,HU110,Nem,Nem,Igen,Nem,Igen,,2020-10-01,3.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,,HUF,655236374.0,HUF,Nem,"NKM Ügyfélkapcsolati Kft. (1081 Budapest, II. János Pál pápa tér 20.), Adószám: 26332392-2-44",,Nem,Nem,Nincs adat,18270/2020,2020/S 198-479554,2020-10-12,Tájékoztató az eljárás eredményéről,-11 days,4434,BVH Budapesti Városüzemeltetési Holding Zártkörűen Működő Részvénytársaság|Fővárosi Vízművek Zártkörűen Működő Részvénytársaság|Budapest Gyógyfürdői és Hévizei Zrt.|Budapesti Közlekedési Zártkörűen Működő Részvénytársaság|Fővárosi Közterület-fenntartó Zártkörűen Működő Nonprofit Részvénytársaság|Fővárosi Kertészeti Zártkörűen Működő Nonprofit Részvénytársaság|Budapesti Temetkezési Intézet Zártkörűen Működő Részvénytársaság,NKM Energia Zrt.
EKR000527152020,,,Nemzeti Kommunikációs Hivatal,15827186241,Nem,Igen,N - Központi szintű,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),TMÜ részére komplex kommunikáció-Balaton felvidék,Szolgáltatás megrendelés,38861000.0,HUF,79342200-5,92111200-4|79822500-7|79821000-5|79340000-9|79416000-3|79530000-8,HU223|HU213|HU110,Igen,Nem,Igen,Igen,Igen,,2021-03-30,6.0,Igen,"LOUNGE DESIGN Szolgáltató Korlátolt Felelősségű Társaság|New Land Media Reklám, Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság","22715544241,HU22715544|24670827244,HU24670827",HUN_1025_Budapest_Felső Zöldmáli Út 72.|HUN_1025_Budapest_Felső Zöldmáli Út 72.,Igen|Igen,38861000.0,HUF,38861000.0,HUF,Igen,Ajánlatkérő nem írta elő a Kbt. 66. § (6) bekezdése szerinti nyilatkozattételi kötelezettséget.,Közös ajánlattevők nem vesznek igénybe alkalmasság igazolásában részt vevő szervezetet.,Nem,Nem,Nincs adat,6395/2021,,2021-04-14,Tájékoztató az eljárás eredményéről,-15 days,4483,Nemzeti Kommunikációs Hivatal,"LOUNGE DESIGN Szolgáltató Korlátolt Felelősségű Társaság|New Land Media Reklám, Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság"
EKR000547932020,,,Nemzeti Kommunikációs Hivatal,15827186241,Nem,Nem,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,2020 Vízilabda EB rendezvényszervezés NSÜ részére,Szolgáltatás megrendelés,441150000.0,HUF,79950000-8,79950000-8,HU,Nem,Nem,Igen,Nem,Igen,,2019-12-12,1.0,Nem,"""ANTENNA HUNGÁRIA"" Magyar Műsorszóró és Rádióhírközlési Zártkörűen Működő Részvénytársaság","10834730244,HU10834730",HUN_1119_Budapest_Petzval József Utca 31-33. ,Nem,441150000.0,HUF,441150000.0,HUF,Igen,"""ANTENNA HUNGÁRIA"" Magyar Műsorszóró és Rádióhírközlési Zártkörűen Működő Részvénytársaság (1119 Budapest, Petzval József u. 31-33.; adószám: 10834730-2-44): Lounge Design Kft. (adószám: 22715544-2-41); Moonlight Event Kft. (adószám: 23444030-2-41); New L",,Nem,Nem,Nincs adat,,,,Tájékoztató az eljárás eredményéről,,4545,Nemzeti Kommunikációs Hivatal,"""ANTENNA HUNGÁRIA"" Magyar Műsorszóró és Rádióhírközlési Zártkörűen Működő Részvénytársaság"
EKR000546072020,,,Budapest Főváros X. kerület Kőbányai Önkormányzat|Kőbányai Mocorgó Óvoda|Kőbányai Egyesített Bölcsődék|Kocsis Sándor Sportközpont|Kőbányai Szivárvány Szociális Gondoskodást Nyújtó Közhasznú Nonprofit Korlátolt Felelősségű Társaság|Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,15735739242|16909551242|16909984242|15831440242|21886171242|10816772242,Igen,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),„Földgáz energia beszerzése 2020”,Árubeszerzés,21852769.0,HUF,09120000-6,09120000-6,HU11,Nem,Nem,Igen,Nem,Igen,,2020-09-23,5.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,31249479.0,HUF,21852769.0,HUF,Igen,NKM Ügyfélkapcsolati Korlátolt Felelősségű Társaság (26332392-2-44),,Nem,Nem,Nincs adat,17701/2020,,2020-10-01,Tájékoztató az eljárás eredményéről,-8 days,4621,Budapest Főváros X. kerület Kőbányai Önkormányzat|Kőbányai Mocorgó Óvoda|Kőbányai Egyesített Bölcsődék|Kocsis Sándor Sportközpont|Kőbányai Szivárvány Szociális Gondoskodást Nyújtó Közhasznú Nonprofit Korlátolt Felelősségű Társaság|Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,NKM Energia Zrt.
