Eljárás EKR azonosító,Rész száma,Rész megnevezése,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,A szerződés közös közbeszerzés formájában valósul meg,A szerződést központi beszerző szerv ítéli oda,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Fő CPV-kód(ok),További CPV-kód(ok),Teljesítés helye NUTS-kód(ok),Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Eredménytelenség oka,Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,A szerződést gazdasági szereplők csoportosulása nyerte el,Nyertes ajánlattevő neve,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő postai címe,Nyertes ajánlattevő kkv,A szerződés/rész eredetileg becsült összértéke,A szerződés/rész eredetileg becsült összértéke Pénznem,A szerződés/rész végleges összértéke,A szerződés/rész végleges összértéke pénznem ,Alvállalkozók igénybevétele a szerződés teljesítéséhez,"Alvállalkozó(k) megnevezése, adószáma","Alkalmasság igazolásában részt vevő szervezet(ek) megnevezése, adószáma",A hirdetmény keretmegállapodás megkötésére irányul,Dinamikus beszerzési rendszer (DBR) került létrehozásra,A hirdetmény tárgya az ajánlati/részvételi felhívásban közzétett dinamikus beszerzési rendszer lezárása,A hirdetmény Közbeszerzési Értesítő iktatószáma,A hirdetmény TED azonosítója,Hirdetmény közzétételének dátuma,Hirdetmény típus,Hirdetmény és szerződés megkötés között eltelt idő,unique_id,Ajánlatkérő szervezet neve - eredeti,Nyertes ajánlattevő neve - eredeti
EKR000100092020,,,Semmelweis Egyetem,15329808242,Nem,Nem,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,Nagy érzékenységű áramlási citométer beszerzése,Árubeszerzés,63800000.0,HUF,33124100-6,33124100-6,HU110,Igen,Nem,Igen,Igen,Igen,,2020-09-18,1.0,Nem,I.T.A. Life Science Kft.,"26190053243,HU26190053",HUN_1118_Budapest_Villányi Út 78/A,Igen,,HUF,63800000.0,HUF,Nem,BIO-PORT Europe s.r.o. (CZ24690937),"BIO-PORT Europe s.r.o. (CZ24690937): referencia igazolás, M1 és M2 alkalmassági követelmények teljesítése",Nem,Nem,Nincs adat,17393/2020,2020/S 190-458473,2020-09-30,Tájékoztató az eljárás eredményéről,-12 days,1662,Semmelweis Egyetem,I.T.A. Life Science Kft.
EKR000101952020,,,Magyar Nemzeti Bank,10011953244,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Hirdetmény közzététele nélküli tárgyalásos eljárás,MATLAB szoftverek követése és 2 db új licenc,Árubeszerzés,22810320.0,HUF,48460000-0,48460000-0,HU11,Nem,Nem,Igen,Nem,Igen,,2020-04-30,1.0,Nem,Gamax Laboratory Solutions Kft.,"23818925243,HU23818925,01-09-979547",HUN_1114_Budapest_Bartók Béla Út 15/D,Igen,,HUF,22810320.0,HUF,Nem,,,Nem,Nem,Nincs adat,8013/2020,,2020-05-06,Tájékoztató az eljárás eredményéről,-6 days,1751,Magyar Nemzeti Bank,Gamax Laboratory Solutions Kft.
EKR000122142020,2,"""B"" csomag",MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság ,10856417244,Nem,Nem,,KO - Vasúti szolgáltatások,Uniós eljárásrend,Nyílt eljárás,Hosszú távú villamosenergia termékek beszerzése,Árubeszerzés,19554360000.0,HUF,09310000-5,09310000-5,HU3|HU2|HU1,Nem,Nem,Igen,Nem,Igen,,2020-09-15,2.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,3914232000.0,HUF,3910872000.0,HUF,Igen,NKM Ügyfélkapcsolati Kft. (26332392-2-44),,Igen,Nem,Nincs adat,17263/2020,2020/S 188-454823,2020-09-28,Tájékoztató az eljárás eredményéről,-13 days,1791,MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság,NKM Energia Zrt.
EKR000122142020,3,"""C"" csomag",MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság ,10856417244,Nem,Nem,,KO - Vasúti szolgáltatások,Uniós eljárásrend,Nyílt eljárás,Hosszú távú villamosenergia termékek beszerzése,Árubeszerzés,19554360000.0,HUF,09310000-5,09310000-5,HU3|HU1|HU2,Nem,Nem,Igen,Nem,Igen,,2020-09-15,2.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,3914232000.0,HUF,3910872000.0,HUF,Igen,NKM Ügyfélkapcsolati Kft. (26332392-2-44),,Igen,Nem,Nincs adat,17263/2020,2020/S 188-454823,2020-09-28,Tájékoztató az eljárás eredményéről,-13 days,1792,MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság,NKM Energia Zrt.
EKR000122142020,4,"""D"" csomag",MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság ,10856417244,Nem,Nem,,KO - Vasúti szolgáltatások,Uniós eljárásrend,Nyílt eljárás,Hosszú távú villamosenergia termékek beszerzése,Árubeszerzés,19554360000.0,HUF,09310000-5,09310000-5,HU2|HU3|HU1,Nem,Nem,Igen,Nem,Igen,,2020-09-15,2.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,3914232000.0,HUF,3910872000.0,HUF,Igen,NKM Ügyfélkapcsolati Kft. (26332392-2-44),,Igen,Nem,Nincs adat,17263/2020,2020/S 188-454823,2020-09-28,Tájékoztató az eljárás eredményéről,-13 days,1793,MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság,NKM Energia Zrt.
EKR000127332020,,,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Speciális forgalomtechnikai eszközök beszerzése,Árubeszerzés,531340000.0,HUF,34996000-5,34996000-5,HU232|HU221|HU212|HU120|HU211,Igen,Nem,Igen,Nem,Igen,,2020-11-06,2.0,Nem,Fa-Forg-Tech Hungária Forgalomtechnikai és Kereskedelmi Kft.,"12818574205,HU12818574,05-09-009541",HUN_3989_Mikóháza_Rákóczi Utca 2,Igen,531340000.0,HUF,531340000.0,HUF,Nem,,Adolf Nissen Elektrobau GmbH + Co. KG (Friedrichstädter Chaussee 4 25832 Tönning – Germany; HÉA Európai Uniós adószáma: DE134723333) - Ajánlati felhívás III.1.3. M/1. pontja szerinti alkalmasság,Nem,Nem,Nincs adat,20829/2020,2020/S 225-553065,2020-11-18,Tájékoztató az eljárás eredményéről,-12 days,1807,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,Fa-Forg-Tech Hungária Forgalomtechnikai és Kereskedelmi Kft.
EKR000133562020,1,Általános festékek és segédanyagok beszerzése,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Nyílt eljárás,Festékek és egyéb segédanyagok beszerzése,Árubeszerzés,287883080.0,HUF,44810000-1,44810000-1,HU110,Igen,Nem,Igen,Nem,Igen,,2020-10-09,2.0,Nem,Maxi Hungary Korlátolt Felelősségű Társaság,"14448225242,HU14448225",HUN_6724_Szeged_Árvíz  Utca 58.,Igen,,HUF,287883080.0,HUF,Nem,,,Nem,Nem,Nincs adat,18948/2020,2020/S 205-500200,2020-10-21,Tájékoztató az eljárás eredményéről,-12 days,1939,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,Maxi Hungary Korlátolt Felelősségű Társaság
EKR000136932020,2,Incíziós fóliák,Semmelweis Egyetem,15329808242,Nem,Nem,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,"Egyszerhasználatos ruha, maszk, fólia beszerzése",Árubeszerzés,13248000.0,HUF,33140000-3,33140000-3,HU110,Igen,Nem,Igen,Nem,Igen,,2020-08-10,2.0,Nem,Mölnlycke Health Care Kft.,"12352476241,HU12352476",HUN_1134_Budapest_Dévai  Utca 26-28,Igen,,HUF,13248000.0,HUF,Nem,"Raben Trans European Hungary Kft. H-2330, Dunaharaszti, Jedlik Ányos u. 31. adószám:  10225912244",,Nem,Nem,Nincs adat,14883/2020,2020/S 159-387771,2020-08-18,Tájékoztató az eljárás eredményéről,-8 days,1947,Semmelweis Egyetem,Mölnlycke Health Care Kft.
EKR000139472020,,,Semmelweis Egyetem,15329808242,Nem,Nem,U - Egyéb típus:,KL - Oktatás,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),ECMO gyermek és felnőttkezeléshez szükséges eszköz,Árubeszerzés,34952380.0,HUF,33180000-5,33180000-5,HU110,Nem,Nem,Igen,Nem,Igen,,2020-08-10,1.0,Nem,FRESENIUS MEDICAL CARE Magyarország Egészségügyi Korlátolt Felelősségű Társaság,"11071101241,HU11071101",HUN_1023_Budapest_Árpád fejedelem Útja 26-28.,Nem,,HUF,34952380.0,HUF,Nem,,,Nem,Nem,Nincs adat,14890/2020,,2020-08-18,Tájékoztató az eljárás eredményéről,-8 days,1951,Semmelweis Egyetem,FRESENIUS MEDICAL CARE Magyarország Egészségügyi Korlátolt Felelősségű Társaság
EKR000089982018,,,Nemzeti Adó- és Vámhivatal,15789934251,Nem,Nem,N - Központi szintű,KL - Gazdasági és pénzügyek,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,„ADÓ LAPCSALÁD KIADVÁNYÁNAK BESZERZÉSE”,Árubeszerzés,53404280.0,HUF,22200000-2,22200000-2,HU1|HU2|HU3,Nem,Nem,Igen,Nem,Igen,,2018-07-18,1.0,Nem,Wolters Kluwer Kft.,"12643228243,HU12643228,01-09-696382",HUN_1117_Budapest_Prielle Kornélia Utca 21-35. ,Nem,,HUF,53404280.0,HUF,Nem,,,Nem,Nem,Nincs adat,13467/2018,,2018-08-02,Tájékoztató az eljárás eredményéről,-15 days,2144,Nemzeti Adó-és Vámhivatal,Wolters Kluwer Kft.
EKR000166722020,,,Semmelweis Egyetem,15329808242,Nem,Nem,U - Egyéb típus:,KL - Oktatás,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Metszetszkenner beszerzése,Árubeszerzés,18765140.0,HUF,38520000-6,38520000-6,HU110,Nem,Nem,Igen,Nem,Igen,,2020-06-15,1.0,Nem,3DHISTECH Fejlesztő Korlátolt Felelősségű Társaság,"10620386242,HUOCCSZ.01-09-990715",HUN_1141_Budapest_Öv Utca 3,Igen,,HUF,18765140.0,HUF,Nem,,,Nem,Nem,Nincs adat,10873/2020,,2020-06-22,Tájékoztató az eljárás eredményéről,-7 days,2179,Semmelweis Egyetem,3DHISTECH Fejlesztő Korlátolt Felelősségű Társaság
EKR000193832020,,,Debreceni Egyetem,15329750409,Nem,Nem,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,DEK-903 Gázenergia beszerzése a DE részére,Árubeszerzés,392829762.0,HUF,09123000-7,09123000-7,HU,Nem,Nem,Igen,Nem,Igen,,2020-06-26,2.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,,HUF,392829762.0,HUF,Igen,"NKM Ügyfélkapcsolati Kft. (1081 Budapest, II. János Pál pápa tér 20., adószám: 26332392-2-44)",,Nem,Nem,Nincs adat,11914/2020,2020/S 129-315842,2020-07-08,Tájékoztató az eljárás eredményéről,-12 days,2276,Debreceni Egyetem,NKM Energia Zrt.
EKR000501602018,,,Debreceni Egyetem,15329750409,Nem,Nem,U - Egyéb típus:,KL - Oktatás,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,DEK-623_1 db NGS szekvenáló beszerzése,Árubeszerzés,28900000.0,HUF,38432000-2,38432000-2,HU321,Igen,Nem,Igen,Nem,Igen,,2018-12-04,1.0,Nem,GeneTiCA Kereskedelmi és Szolgálató Korlátolt Felelősségű Társaság,"24765442213,HU24765442",HUN_2310_Szigetszentmiklós_Gyári  Út 33 ,Igen,,HUF,28900000.0,HUF,Nem,,,Nem,Nem,Nincs adat,22707/2018,,2018-12-10,Tájékoztató az eljárás eredményéről,-6 days,2405,Debreceni Egyetem,GeneTiCA Kereskedelmi és Szolgálató Korlátolt Felelősségű Társaság
EKR000228042020,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Nyílt eljárás,Solaris-Skoda Trollino trolik futómű alk. száll.,Árubeszerzés,60320456.0,HUF,34324000-4,34324000-4,HU110,Igen,Nem,Igen,Nem,Igen,,2020-07-03,1.0,Nem,PRIM-VOL TRADE Ipari Kereskedelmi és Szolgáltató Kft.,"12534773209,HU12534773",HUN_4030_Debrecen_Ozmán utca   3,Igen,67500000.0,HUF,60320456.0,HUF,Nem,,,Nem,Nem,Nincs adat,12170/2020,2020/S 132-324797,2020-07-13,Tájékoztató az eljárás eredményéről,-10 days,2555,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,PRIM-VOL TRADE Ipari Kereskedelmi és Szolgáltató Kft.
EKR000253952020,,,Magyar Nemzeti Bank,10011953244,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Földgázbeszerzés 2020-2021 (KBF/181/2020),Árubeszerzés,31019125.0,HUF,09123000-7,09123000-7,HU110,Nem,Nem,Igen,Nem,Igen,,2020-07-01,1.0,Nem,NKM Energia Zrt.,"26713111244,HU26713111",HUN_1081_Budapest_II. János Pál pápa Tér 20,Nem,43851715.0,HUF,31019125.0,HUF,Igen,"NKM Ügyfélkapcsolati Korlátolt Felelősségű Társaság, 26713111244",-,Nem,Nem,Nincs adat,12045/2020,,2020-07-08,Tájékoztató az eljárás eredményéről,-7 days,2618,Magyar Nemzeti Bank,NKM Energia Zrt.
EKR000235822020,3,3. rész: 1db csomagröntgen beszerzése – Röszke,Nemzeti Adó- és Vámhivatal,15789934251,Nem,Nem,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Gazdasági és pénzügyek,Uniós eljárásrend,Nyílt eljárás,Csomagröntgenek beszerzése,Árubeszerzés,35310000.0,HUF,38581000-1,38581000-1|50421200-4,HU333,Igen,Nem,Igen,Nem,Igen,,2021-01-22,5.0,Nem,H1 Systems Mérnöki Szolgáltatások Korlátolt Felelősségű Társaság,"11185448243,HU11185448",HUN_1117_Budapest_Budafoki Út 64.,Igen,,HUF,11770000.0,HUF,Igen,"Riel Elektronikai Kft., 12172171-2-41",,Nem,Nem,Nincs adat,1527/2021,2021/S 022-052325,2021-02-02,Tájékoztató az eljárás eredményéről,-11 days,2658,Nemzeti Adó- és Vámhivatal,H1 Systems Mérnöki Szolgáltatások Korlátolt Felelősségű Társaság
EKR000238432020,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,N - Közszolgáltató,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Szerszámgép akkumulátorok beszerzése,Árubeszerzés,23265387.0,HUF,31400000-0,31400000-0,HU11,Igen,Nem,Igen,Nem,Igen,,2020-08-10,3.0,Nem,Förch Kereskedelmi Kft.,10646270242,HUN_1104_Budapest_Fehér Út 1/B. B.lh. V./535.,Nem,,HUF,23265387.0,HUF,Nem,,,Nem,Nem,Nincs adat,14975/2020,,2020-08-25,Tájékoztató az eljárás eredményéről,-15 days,2671,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,Förch Kereskedelmi Kft.
EKR000506892018,1,Általános tisztítószerek beszerzése-1.rész,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Általános tisztítószerek beszerzés,Árubeszerzés,48000000.0,HUF,39830000-9,39830000-9,HU323|HU322|HU311|HU333|HU332|HU331|HU321|HU312|HU313,Igen,Nem,Igen,Nem,Igen,,2019-06-20,4.0,Nem,Gladiolus Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,"12871296203,HU12871296",HUN_6000_Kecskemét_Kiskőrösi Út 12,Igen,24000000.0,HUF,24000000.0,HUF,Nem,,,Nem,Nem,Nincs adat,11949/2019,2019/S 124-302815,2019-07-01,Tájékoztató az eljárás eredményéről,-11 days,2716,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,Gladiolus Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság
EKR000506892018,2,Általános tisztítószerek beszerzése-2.rész,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Általános tisztítószerek beszerzés,Árubeszerzés,48000000.0,HUF,39830000-9,39830000-9,HU233|HU221|HU232|HU231|HU110|HU222|HU212|HU120|HU211|HU223|HU213,Igen,Nem,Igen,Nem,Igen,,2019-06-20,4.0,Nem,Gladiolus Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,"12871296203,HU12871296",HUN_6000_Kecskemét_Kiskőrösi Út 12,Nem,24000000.0,HUF,24000000.0,HUF,Nem,,,Nem,Nem,Nincs adat,11949/2019,2019/S 124-302815,2019-07-01,Tájékoztató az eljárás eredményéről,-11 days,2717,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,Gladiolus Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság
EKR000280822020,,,Semmelweis Egyetem,15329808242,Nem,Nem,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Hirdetmény közzététele nélküli tárgyalásos eljárás,Védőeszközök beszerzése - B,Árubeszerzés,1508038000.0,HUF,18143000-3,18143000-3,HU110,Nem,Nem,Igen,Nem,Igen,,2020-03-16,1.0,Nem,CECZ Közép-európai Kereskedelmi és Logisztikai Együttműködési Övezet Kft.,23462098242,HUN_1152_Budapest_Szentmihályi Út 171. III.em. 10. ,Igen,,HUF,1508038000.0,HUF,Nem,,,Nem,Nem,Nincs adat,5117/2020,2020/S 059-141237,2020-03-26,Tájékoztató az eljárás eredményéről,-10 days,2811,Semmelweis Egyetem,CECZ Közép-európai Kereskedelmi és Logisztikai Együttműködési Övezet Kft.
EKR000280992020,,,Semmelweis Egyetem,15329808242,Nem,Nem,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Hirdetmény közzététele nélküli tárgyalásos eljárás,Fertőtlenítőszerek beszerzése,Árubeszerzés,388344400.0,HUF,33741300-9,33741300-9,HU110,Nem,Nem,Igen,Nem,Igen,,2020-03-16,1.0,Nem,FLORIN Vegyipari és Kereskedelmi Zártkörűen működő Részvénytársaság,11083023206,HUN_6725_Szeged_Kenyérgyári  Út 17 ,Igen,,HUF,388344400.0,HUF,Nem,,,Nem,Nem,Nincs adat,5116/2020,2020/S 059-141245,2020-03-26,Tájékoztató az eljárás eredményéről,-10 days,2812,Semmelweis Egyetem,FLORIN Vegyipari és Kereskedelmi Zártkörűen működő Részvénytársaság
EKR000506962018,,,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Pihenőhelyi WC-k ipari tisztítószereinek beszerzés,Árubeszerzés,45000000.0,HUF,39830000-9,39830000-9,HU,Igen,Nem,Igen,Nem,Igen,,2019-04-23,9.0,Nem,Gladiolus Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság,"12871296203,HU12871296",HUN_6000_Kecskemét_Kiskőrösi Út 12,Nem,45000000.0,HUF,45000000.0,HUF,Nem,,-,Nem,Nem,Nincs adat,7621/2019,2019/S 088-210856,2019-05-07,Tájékoztató az eljárás eredményéről,-14 days,2859,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,Gladiolus Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság
EKR000266402020,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Hirdetménnyel induló tárgyalásos eljárás,Egyetemes esztergagép beszerzése ,Árubeszerzés,30219640.0,HUF,42621000-5,42621000-5,HU11,Igen,Nem,Igen,Nem,Igen,,2021-06-11,1.0,Nem,TST Machine Kft.,14411403243,HUN_1211_Budapest_Fémcsőhúzó  Utca 181,Igen,,HUF,30219640.0,HUF,Nem,,,Nem,Nem,Nincs adat,11474/2021,2021/S 119-316245,2021-06-23,Tájékoztató az eljárás eredményéről,-12 days,2860,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,TST Machine Kft.
EKR000327792020,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Nyílt eljárás,AM kábelek és csatlakozók beszerzése,Árubeszerzés,19289312.0,HUF,34600000-3,34600000-3,HU11,Igen,Nem,Igen,Nem,Igen,,2021-01-04,1.0,Nem,BUDAKER Kereskedelmi Gyártó és Szolgáltató Korlátolt Felelősségű Társaság,12248885243,HUN_1222_Budapest_Méz Utca 11.,Igen,359400000.0,HUF,19289312.0,HUF,Nem,,,Nem,Nem,Nincs adat,0029/2021,2021/S 006-010133,2021-01-11,Tájékoztató az eljárás eredményéről,-7 days,3217,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,BUDAKER Kereskedelmi Gyártó és Szolgáltató Korlátolt Felelősségű Társaság
EKR000308252020,,,Semmelweis Egyetem,15329808242,Nem,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Mechanikus keringéstámogató (belső műszív) eszköz,Árubeszerzés,675000000.0,HUF,33182000-9,33182000-9,HU110,Igen,Nem,Igen,Nem,Igen,,2020-07-23,1.0,Nem,Omnimedics s.r.o.,CZ27953548,CZE_150 00_Prága_Pod Klamovkou Utca 1268/3,Nem,,HUF,675000000.0,HUF,Nem,,,Nem,Nem,Nincs adat,13740/2020,2020/S 146-358979,2020-08-02,Tájékoztató az eljárás eredményéről,-10 days,3263,Semmelweis Egyetem,Omnimedics s.r.o.
EKR000308632020,,,Készenléti Rendőrség,15720199251,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Közrend és biztonság,Uniós eljárásrend,Nyílt eljárás,3 db sugárzás mérő és izotóp azonosító készülék,Árubeszerzés,57267345.0,HUF,35000000-4,35000000-4,HU1,Igen,Nem,Igen,Nem,Igen,,2020-10-14,2.0,Nem,CBRN Magyarország Vegyivédelmi és Tűzvédelmi Korlátolt Felelősségű Társaság,"14060980243,HU14060980",HUN_1097_Budapest_Illatos Út 11/b,Igen,,HUF,57267345.0,HUF,Nem,,,Nem,Nem,Nincs adat,19371/2020,2020/S 212-516652,2020-11-01,Tájékoztató az eljárás eredményéről,-18 days,3266,Készenléti Rendőrség,CBRN Magyarország Vegyivédelmi és Tűzvédelmi Korlátolt Felelősségű Társaság
EKR000320092020,,,Országos Vízügyi Főigazgatóság,15796019241,Nem,Nem,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,2 db 60 tonnás autódaru beszerzése (árubeszerzés),Árubeszerzés,488900000.0,HUF,34142000-4,34142000-4,HU110|HU321,Igen,Nem,Igen,Nem,Igen,,2020-08-31,1.0,Nem,HOROSZCOOP Külkereskedelmi Képviseleti Kft.,"10367962243,HU10367962",HUN_1185_Budapest_Üllői  Út 310-312.,Igen,,HUF,488900000.0,HUF,Nem,,,Nem,Nem,Nincs adat,16267/2020,2020/S 177-425575,2020-09-13,Tájékoztató az eljárás eredményéről,-13 days,3302,Országos Vízügyi Főigazgatóság,HOROSZCOOP Külkereskedelmi Képviseleti Kft.
EKR000342072020,,,Készenléti Rendőrség,15720199251,Nem,Nem,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Közrend és biztonság,Uniós eljárásrend,Nyílt eljárás,Bombaruha beszerzése CBRN kiegészítőkkel,Árubeszerzés,59100000.0,HUF,35113400-3,35113400-3,HU11,Igen,Nem,Igen,Nem,Igen,,2020-12-15,1.0,Nem,Milipol Zártkörűen Működő Részvénytársaság,"23553444242,HU23553444",HUN_1121_Budapest_Moha Utca 1.,Igen,54488500.0,HUF,59100000.0,HUF,Nem,,,Nem,Nem,Nincs adat,23878/2020,2020/S 252-635697,2020-12-29,Tájékoztató az eljárás eredményéről,-14 days,3343,Készenléti Rendőrség,Milipol Zártkörűen Működő Részvénytársaság
EKR000339522020,,,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,Nem,Nem,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Nyílt eljárás,"Használt alacsonypadlós, csuklós autóbusz bérlése",Árubeszerzés,342720000.0,HUF,34121000-1,34121000-1,HU110,Igen,Nem,Igen,Nem,Igen,,2020-10-30,3.0,Nem,CR-FACILITIES Vagyongazdálkodó Zártkörűen Működő Részvénytársaság,27938362241,HUN_1037_Budapest_Szépvölgyi Út 41.,Igen,,HUF,342720000.0,HUF,Igen,"Volvo Group Austria GmbH, HÉA Európai Uniós adószám: ATU19169307","Volvo Group Austria GmbH, HÉA Európai Uniós adószám: ATU19169307 - Az eljárást megindító felhívás III.1.2 P1 és III.1.3. M1 pontja",Nem,Nem,Nincs adat,20336/2020,2020/S 222-546753,2020-11-12,Tájékoztató az eljárás eredményéről,-13 days,3418,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,CR-FACILITIES Vagyongazdálkodó Zártkörűen Működő Részvénytársaság
EKR000347642020,,,Pécsi Tudományegyetem,15329798202,Nem,Nem,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),TMS beszerzése 2. - EFOP-3.6.2-16-2017-00008 ,Árubeszerzés,18900000.0,HUF,33100000-1,33100000-1,HU231,Igen,Nem,Igen,Igen,Igen,,2020-07-21,1.0,Nem,Med-Pro Hungary Kft.,14327339241,HUN_1037_Budapest_Perényi Út 8/B,Igen,,HUF,18900000.0,HUF,Nem,,,Nem,Nem,Nincs adat,13485/2020,,2020-08-05,Tájékoztató az eljárás eredményéről,-15 days,3460,Pécsi Tudományegyetem,Med-Pro Hungary Kft.
