Eljárás EKR azonosító,Rész száma,Rész megnevezése,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,A szerződés közös közbeszerzés formájában valósul meg,A szerződést központi beszerző szerv ítéli oda,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Fő CPV-kód(ok),További CPV-kód(ok),Teljesítés helye NUTS-kód(ok),Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Eredménytelenség oka,Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,A szerződést gazdasági szereplők csoportosulása nyerte el,Nyertes ajánlattevő neve,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő postai címe,Nyertes ajánlattevő kkv,A szerződés/rész eredetileg becsült összértéke,A szerződés/rész eredetileg becsült összértéke Pénznem,A szerződés/rész végleges összértéke,A szerződés/rész végleges összértéke pénznem ,Alvállalkozók igénybevétele a szerződés teljesítéséhez,"Alvállalkozó(k) megnevezése, adószáma","Alkalmasság igazolásában részt vevő szervezet(ek) megnevezése, adószáma",A hirdetmény keretmegállapodás megkötésére irányul,Dinamikus beszerzési rendszer (DBR) került létrehozásra,A hirdetmény tárgya az ajánlati/részvételi felhívásban közzétett dinamikus beszerzési rendszer lezárása,A hirdetmény Közbeszerzési Értesítő iktatószáma,A hirdetmény TED azonosítója,Hirdetmény közzétételének dátuma,Hirdetmény típus,Hirdetmény és szerződés megkötés között eltelt idő,unique_id,Ajánlatkérő szervezet neve - eredeti,Nyertes ajánlattevő neve - eredeti
EKR000865722020,,,Debreceni Egyetem,15329750409,Nem,Nem,U - Egyéb típus:,KL - Oktatás,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),"DEK-944 Tornacsarnok bővítése,energetikai korszer.",Építési beruházás,238995700.0,HUF,45000000-7,45000000-7|45214400-4|45331000-6|45330000-9|45310000-3|45300000-0,HU321,Igen,Nem,Igen,Nem,Igen,,2021-01-11,5.0,Nem,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,"22757937209,HU22757937",HUN_4220_Hajdúböszörmény_Polgári  Utca 13.,Igen,,HUF,238995700.0,HUF,Igen,ARA-TERV Ipari és Szolgáltató Betéti Társaság (22872339-1-09); Ipolyi Plan-Ing 2020 Mérnöki és Szolgáltató Kft. (27089152-2-09),ARA-TERV Ipari és Szolgáltató Betéti Társaság (22872339-1-09); Ipolyi Plan-Ing 2020 Mérnöki és Szolgáltató Kft. (27089152-2-09),Nem,Nem,Nincs adat,0750/2021,,2021-01-17,Tájékoztató az eljárás eredményéről,-6 days,6505,Debreceni Egyetem,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság
EKR000570192018,,,Veszprém Megyei Jogú Város Önkormányzata,15734202219,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,„Kertvárosi utcák felújítása víziközmű rekonstrukc,Építési beruházás,32394356.0,HUF,45233140-2,45233140-2,HU213,Igen,Nem,Igen,Nem,Igen,,2018-10-02,2.0,Nem,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,"14904134244,HU14904134",HUN_1113_Budapest_Bocskai Út 73. ,Nem,32409449.0,HUF,32394356.0,HUF,Igen,nem ismert,,Nem,Nem,Nincs adat,18907/2018,,2018-11-08,Tájékoztató az eljárás eredményéről,-37 days,6513,Veszprém Megyei Jogú Város Önkormányzata,Colas Út Építőipari Zártkörűen Működő Részvénytársaság
EKR000875802020,,,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Csepregi Répce híd átépítése,Építési beruházás,478917074.0,HUF,45221111-3,45221111-3,HU222,Igen,Nem,Igen,Nem,Igen,,2021-02-17,4.0,Nem,STRABAG Általános Építő Korlátolt Felelősségű Társaság,"11705053444,01-09-930940",HUN_1117_Budapest_Gábor Dénes (Infopark D épület) Utca 2.,Nem,,HUF,478917074.0,HUF,Igen,Egomax Kft. (13823894213); STRABAG Építő Kft. (12961555443),"Egomax Kft. (13823894213) AF III.1.3 Műszaki, illetve szakmai alkalmasság M/1 b) pontja; STRABAG Építő Kft. (12961555443)AF II.2.5 Értékelés szempontok valamint a III. 1.3 Műszaki, illetve szakmai alkalmasság M/2 pont",Nem,Nem,Nincs adat,3040/2021,,2021-02-25,Tájékoztató az eljárás eredményéről,-8 days,6689,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,STRABAG Általános Építő Korlátolt Felelősségű Társaság
EKR000924672020,,,Fertőszentmiklós Városi Önkormányzat,15727990208,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,"Fertőszentmiklós, Fő téri út felújítása",Építési beruházás,14312682.0,HUF,45000000-7,45233223-8,HU221,Igen,Nem,Igen,Nem,Igen,,2020-10-08,4.0,Nem,STRABAG Általános Építő Korlátolt Felelősségű Társaság,"11705053444,01-09-930940",HUN_1117_Budapest_Gábor Dénes (Infopark D épület) Utca 2.,Nem,15747700.0,HUF,14312682.0,HUF,Nem,,,Nem,Nem,Nincs adat,18748/2020,,2020-10-13,Tájékoztató az eljárás eredményéről,-5 days,7024,Fertőszentmiklós Városi Önkormányzat,STRABAG Általános Építő Korlátolt Felelősségű Társaság
EKR000980302020,,,Körösszakál Községi Önkormányzat,15375177209,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,TOP-2.1.3-16-HB1-2019-00007 K.szakál belvíz,Építési beruházás,70690200.0,HUF,45232450-1,45232450-1,HU321,Igen,Nem,Igen,Igen,Igen,,2021-06-11,3.0,Nem,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,"22757937209,HU22757937",HUN_4220_Hajdúböszörmény_Polgári  Utca 13.,Igen,70911420.0,HUF,70690200.0,HUF,Igen,Nem ismert,,Nem,Nem,Nincs adat,11258/2021,,2021-06-15,Tájékoztató az eljárás eredményéről,-4 days,7263,Körösszakál Községi Önkormányzat,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság
EKR001036082020,,,BKK Budapesti Közlekedési Központ Zártkörűen Működő Részvénytársaság,23028966444,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),"Budapest XIII. kerület, Göncöl utca felújítása ",Építési beruházás,482561316.0,HUF,45233120-6,45233140-2|45233221-4|45233290-8|45233228-3|45213316-1,HU110,Igen,Nem,Igen,Nem,Igen,,2021-05-19,5.0,Nem,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,"14904134244,HU14904134",HUN_1113_Budapest_Bocskai Út 73.,Nem,,HUF,482561316.0,HUF,Nem,Az igénybe venni kívánt alvállalkozó az ajánlattételkor még nem ismert.,,Nem,Nem,Nincs adat,9533/2021,,2021-05-25,Tájékoztató az eljárás eredményéről,-6 days,7665,BKK Budapesti Közlekedési Központ Zártkörűen Működő Részvénytársaság,Colas Út Építőipari Zártkörűen Működő Részvénytársaság
EKR000584052018,,,Kőszárhegy Község Önkormányzat|Polgárdi Város Önkormányzat,15727581207|15727471207,Igen,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Iparterületi útfejlesztés Kőszárhegy TOP-1.1.1-15,Építési beruházás,132132646.0,HUF,45233120-6,45233120-6,HU211,Igen,Nem,Igen,Igen,Igen,,2018-09-25,4.0,Nem,ÚTÉPPARK Útépítő és Mélyépítő Kft.,"24105099207,24105099",HUN_8000_Székesfehérvár_Sóstói Út 7 ,Igen,132122234.0,HUF,132132646.0,HUF,Nem,,,Nem,Nem,Nincs adat,17678/2018,,2018-09-26,Tájékoztató az eljárás eredményéről,-1 days,7749,Kőszárhegy Község Önkormányzat|Polgárdi Város Önkormányzat,ÚTÉPPARK Útépítő és Mélyépítő Kft.
EKR001057272020,,,Debrecen Megyei Jogú Város Önkormányzata,15735588209,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,Az Arany János Óvoda energetikai korszerűsítése,Építési beruházás,252150100.0,HUF,45000000-7,45453100-8|45210000-2|45214100-1|45321000-3,HU321,Igen,Nem,Igen,Igen,Igen,,2021-03-30,5.0,Nem,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,"22757937209,HU22757937",HUN_4220_Hajdúböszörmény_Polgári  Utca 13.,Igen,,HUF,252150100.0,HUF,Igen,"Épít-Takarít 2004. Bt. (4220 Hajdúböszörmény, Kolozsvár u. 48/a.) 22124801-2-09",,Nem,Nem,Nincs adat,5701/2021,,2021-04-06,Tájékoztató az eljárás eredményéről,-7 days,7812,Debrecen Megyei Jogú Város Önkormányzata,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság
EKR001180422020,,,Csákberény Község Önkormányzat,15362175207,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Kerékpárút építése TOP-1.2.1-15-FE1-2016-00006,Építési beruházás,83841359.0,HUF,45233162-2,45233162-2,HU211,Igen,Nem,Igen,Igen,Igen,,2021-04-08,3.0,Nem,ÚTÉPPARK Útépítő és Mélyépítő Kft.,"24105099207,24105099",HUN_8000_Székesfehérvár_Szlovák Utca 6,Igen,,HUF,83841359.0,HUF,Nem,,,Nem,Nem,Nincs adat,6906/2021,,2021-04-26,Tájékoztató az eljárás eredményéről,-18 days,8602,Csákberény Község Önkormányzat,ÚTÉPPARK Útépítő és Mélyépítő Kft.
EKR001202322020,,,Belváros-Lipótváros Budapest Főváros V. kerület Önkormányzat,15735681241,Nem,Nem,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Keretmegállapodás alapján írásbeli konzultáció,„Zöld utasvárók telepítése” beruházás kivitelezése,Építési beruházás,49603764.0,HUF,45000000-7,45000000-7,HU110,Nem,Nem,Igen,Nem,Igen,,2021-02-26,1.0,Nem,Penta Általános Építőipari Korlátolt Felelősségű Társaság,"10452556244,HU10452556",HUN_2100_Gödöllő_Kenyérgyári Út 1/E.,Igen,,HUF,49603764.0,HUF,Nem,,,Nem,Nem,Nincs adat,3627/2021,2021/S 047-117079,2021-03-09,Tájékoztató az eljárás eredményéről,-11 days,8745,Belváros-Lipótváros Budapest Főváros V. kerület Önkormányzat,Penta Általános Építőipari Korlátolt Felelősségű Társaság
EKR001218862020,,,Fejér Megyei Önkormányzat,15726982107,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Kerékpárút építés Mór és Bodajk települések között,Építési beruházás,295910048.0,HUF,45233162-2,45233221-4|45233162-2|45233228-3|45233223-8|45232451-8|45233120-6,HU211,Igen,Nem,Igen,Igen,Igen,,2021-01-19,4.0,Nem,ÚTÉPPARK Útépítő és Mélyépítő Kft.,"24105099207,24105099",HUN_8000_Székesfehérvár_Szlovák Utca 6,Igen,,HUF,295910048.0,HUF,Igen,még nem ismert,,Nem,Nem,Nincs adat,1413/2021,,2021-01-25,Tájékoztató az eljárás eredményéről,-6 days,8981,Fejér Megyei Önkormányzat,ÚTÉPPARK Útépítő és Mélyépítő Kft.
EKR001294062020,,,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,11906522241,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,67. sz. főút Látrány elkerülő fejlesztése,Építési beruházás,28498727884.0,HUF,45233100-0,45231000-5|45221110-6|45233120-6|45232450-1,HU232,Igen,Nem,Igen,Nem,Igen,,2021-08-02,3.0,Nem,STRABAG Általános Építő Korlátolt Felelősségű Társaság,"11705053444,01-09-930940",HUN_1117_Budapest_Gábor Dénes (Infopark D épület) Utca 2.,Nem,,HUF,28498727884.0,HUF,Igen,nem ismert,-,Nem,Nem,Nincs adat,15054/2021,2021/S 156-411137,2021-08-12,Tájékoztató az eljárás eredményéről,-10 days,9350,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,STRABAG Általános Építő Korlátolt Felelősségű Társaság
EKR000606712018,,,Velence Város Önkormányzata,15727529207,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Kerékpárút kivitelezése II 2018,Építési beruházás,115920374.0,HUF,45233162-2,45233162-2,HU211,Igen,Nem,Igen,Igen,Igen,,2018-10-04,4.0,Nem,ÚTÉPPARK Útépítő és Mélyépítő Kft.,"24105099207,24105099",HUN_8000_Székesfehérvár_Sóstói Út 7 ,Igen,115416438.0,HUF,115920374.0,HUF,Nem,,,Nem,Nem,Nincs adat,18976/2018,,2018-10-28,Tájékoztató az eljárás eredményéről,-24 days,9485,Velence Város Önkormányzata,ÚTÉPPARK Útépítő és Mélyépítő Kft.
EKR001355592020,,,Körösszegapáti Nagyközségi Önkormányzat,15373058209,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,ROHU 126 ,Építési beruházás,95689906.0,HUF,45000000-7,45221250-9|45210000-2|45262500-6|45315100-9|45421100-5|45321000-3,HU321,Igen,Nem,Igen,Igen,Igen,,2021-02-05,2.0,Nem,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,"22757937209,HU22757937",HUN_4220_Hajdúböszörmény_Polgári  Utca 13.,Igen,109155467.0,HUF,95689906.0,HUF,Igen,"Papp Sándor,Ara-Terv Betéti Társaság,Magyarország 4031 Debrecen,Ond Utca 6.,22872339-1-09,  Ipolyi Gyula, Ipolyi Plan-Ing 2020 Mérnöki és Szolgáltató Korlátolt Felelősségű Társaság, Magyarország 4032 Debrecen, Görgey Utca 2. 8. em. 65., 27089152-2-09","M3:Papp Sándor,Ara-Terv Betéti Társaság,Magyarország4031 Debrecen,Ond Utca 6.,22872339-1-09, M4: Ipolyi Gyula, Ipolyi Plan-Ing 2020 Mérnöki és Szolgáltató Korlátolt Felelősségű Társaság, Magyarország 4032 Debrecen, Görgey Utca 2. 8. em. 65., 27089152-2-09",Nem,Nem,Nincs adat,2341/2021,,2021-02-09,Tájékoztató az eljárás eredményéről,-4 days,9972,Körösszegapáti Nagyközségi Önkormányzat,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság
EKR000035842021,,,Kétegyháza Nagyközség Önkormányzata,15725118204,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Kétegyháza csapadékvíz hálózat fejlesztése 2. ütem,Építési beruházás,181397225.0,HUF,45221250-9,45221250-9|45232452-5,HU332,Igen,Nem,Igen,Igen,Igen,,2021-03-03,5.0,Nem,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,"22757937209,HU22757937",HUN_4220_Hajdúböszörmény_Polgári  Utca 13.,Igen,185378438.0,HUF,181397225.0,HUF,Igen,Ajánlat benyújtásakor még nem ismert,Nincs ilyen szervezet,Nem,Nem,Nincs adat,3961/2021,,2021-03-10,Tájékoztató az eljárás eredményéről,-7 days,10563,Kétegyháza Nagyközség Önkormányzata,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság
EKR000064912021,,,Egri Szakképzési Centrum,15831938210,Nem,Nem,N - Regionális/helyi szintű,KL - Oktatás,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,HMSZC Sárvári Kálmán Technikum tankonyha felújítás,Építési beruházás,125921416.0,HUF,45000000-7,45000000-7,HU312,Igen,Nem,Igen,Igen,Igen,,2021-03-26,3.0,Nem,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,"22757937209,HU22757937",HUN_4220_Hajdúböszörmény_Polgári  Utca 13.,Igen,125984040.0,HUF,125921416.0,HUF,Nem,,,Nem,Nem,Nincs adat,5456/2021,,2021-04-05,Tájékoztató az eljárás eredményéről,-10 days,10741,Heves Megyei Szakképzési Centrum,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság
EKR000073682021,,,Zalaegerszeg Megyei Jogú Város Önkormányzata|Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,15734453220|14605749244,Igen,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Körforgalmi csomópont és kerékpárút építése,Építési beruházás,297284011.0,HUF,45000000-7,34928472-7|34928500-3|71240000-2|45233140-2|45233120-6|45233128-2|45233162-2|45233200-1|45233294-6|45233228-3|45233221-4|45233220-7|45233320-8|45233223-8,HU223,Igen,Nem,Igen,Igen,Igen,,2022-01-03,3.0,Nem,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,"14904134244,HU14904134",HUN_1113_Budapest_Bocskai Út 73.,Nem,,HUF,297284011.0,HUF,Igen,Nem ismert,,Nem,Nem,Nincs adat,0747/2022,2022/S 017-039852,2022-01-25,Tájékoztató az eljárás eredményéről,-22 days,10762,Zalaegerszeg Megyei Jogú Város Önkormányzata|Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,Colas Út Építőipari Zártkörűen Működő Részvénytársaság
EKR000090232021,,,Debreceni Egyetem,15329750409,Nem,Nem,U - Egyéb típus:,KL - Oktatás,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,DEK-986: TEOK épületben tornaterem megosztása,Építési beruházás,112793680.0,HUF,45210000-2,45210000-2|45223210-1|45331000-6|45310000-3|45300000-0,HU321,Igen,Nem,Igen,Nem,Igen,,2021-06-03,4.0,Nem,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,"22757937209,HU22757937",HUN_4220_Hajdúböszörmény_Polgári  Utca 13.,Igen,,HUF,112793680.0,HUF,Igen,"Építész felelős műszaki vezető: Ara-Terv Bt. (4031 Debrecen, Ond u. 6., adószám: 22872339-1-09); gépész felelős műszaki vezető: Ipoly Plan-Ing 2020 Mérnöki és Szolgáltató Kft (4032 Debrecen, Görgey u. 2. 8/65., adószám: 27089152-2-09).",nem releváns,Nem,Nem,Nincs adat,10666/2021,,2021-06-10,Tájékoztató az eljárás eredményéről,-7 days,10880,Debreceni Egyetem,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság
EKR000107002021,,,Úrhida Község Önkormányzat,15364380207,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Úrhida környezetvédelmi infrastruktúra-fejlesztése,Építési beruházás,216929436.0,HUF,45232450-1,45112100-6|45232451-8|45232130-2|45233100-0|45233250-6|45233200-1,HU211,Igen,Nem,Igen,Igen,Igen,,2021-03-29,4.0,Nem,ÚTÉPPARK Útépítő és Mélyépítő Kft.,"24105099207,24105099",HUN_8000_Székesfehérvár_Szlovák Utca 6,Igen,216712793.0,HUF,216929436.0,HUF,Igen,még nem ismertek,,Nem,Nem,Nincs adat,5617/2021,,2021-04-06,Tájékoztató az eljárás eredményéről,-8 days,10936,Úrhida Község Önkormányzat,ÚTÉPPARK Útépítő és Mélyépítő Kft.
EKR000136792021,,,Debreceni Egyetem,15329750409,Nem,Nem,U - Egyéb típus:,KL - Oktatás,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,"DEK-995 Tímárház, szárító műhely építőipari munkái",Építési beruházás,75040945.0,HUF,45000000-7,45000000-7,HU321,Igen,Nem,Igen,Nem,Igen,,2021-04-08,4.0,Nem,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,"22757937209,HU22757937",HUN_4220_Hajdúböszörmény_Polgári  Utca 13.,Igen,,HUF,75040945.0,HUF,Igen,"Ara-Terv Bt. (adószám: 22872339-1-09), Ipoly Plan-Ing 2020 Mérnöki és Szolgáltató Kft. (adószám: 27089152-2-09)",,Nem,Nem,Nincs adat,6553/2021,,2021-04-19,Tájékoztató az eljárás eredményéről,-11 days,11135,Debreceni Egyetem,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság
EKR000645342018,,,Szeged Megyei Jogú Város Önkormányzata,15735629206,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,"Szeged-Szőreg, Gyár u.közút kivitelezés",Építési beruházás,36246000.0,HUF,45000000-7,45233220-7|45000000-7|45233120-6,HU333,Igen,Nem,Igen,Nem,Igen,,2019-05-14,6.0,Nem,STRABAG Általános Építő Korlátolt Felelősségű Társaság,"11705053444,01-09-930940",HUN_1117_Budapest_Gábor Dénes (Infopark D épület) Utca 2. ,Nem,27259622.0,HUF,36246000.0,HUF,Igen,nem ismert,,Nem,Nem,Nincs adat,8981/2019,,2019-05-21,Tájékoztató az eljárás eredményéről,-7 days,11645,Szeged Megyei Jogú Város Önkormányzata,STRABAG Általános Építő Korlátolt Felelősségű Társaság
EKR000130262018,,,VÜSZI Gödöllői Városüzemeltető és Szolgáltató Nonprofit Közhasznú Korlátolt Felelősségű Társaság,18678527213,Nem,Nem,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,"Gödöllő, Művészetek Háza parkolójának bővítése",Építési beruházás,69394873.0,HUF,45223300-9,45232451-8|45223300-9,HU120,Igen,Nem,Igen,Nem,Igen,,2018-06-22,1.0,Nem,Penta Általános Építőipari Korlátolt Felelősségű Társaság,"10452556244,HU10452556",HUN_2100_Gödöllő_Kenyérgyári Út 1/E. ,Igen,72143295.0,HUF,69394873.0,HUF,Igen,Az ajánlat benyújtásakor még nincs ismert alvállalkozó,,Nem,Nem,Nincs adat,11991/2018,,2018-07-11,Tájékoztató az eljárás eredményéről,-19 days,11968,VÜSZI Gödöllői Városüzemeltető és Szolgáltató Nonprofit Közhasznú Korlátolt Felelősségű Társaság,Penta Általános Építőipari Korlátolt Felelősségű Társaság
EKR000298562021,,,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,11906522241,Nem,Nem,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,441. számú főút Kecskemét és Nagykőrös között,Építési beruházás,8495184500.0,HUF,45000000-7,65000000-3|45233120-6|45232450-1|45233228-3|45233162-2,HU120|HU331,Igen,Nem,Igen,Nem,Igen,,2021-11-11,6.0,Nem,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,"14904134244,HU14904134",HUN_1113_Budapest_Bocskai Út 73.,Nem,9223501327.0,HUF,8495184500.0,HUF,Igen,nem ismert,,Nem,Nem,Nincs adat,22646/2021,2021/S 225-588943,2021-11-21,Tájékoztató az eljárás eredményéről,-10 days,12040,NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,Colas Út Építőipari Zártkörűen Működő Részvénytársaság
EKR000655112018,,,Nagylók Község Önkormányzat,15727316207,Nem,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Burkolat felújítási munkák,Építési beruházás,23610230.0,HUF,45000000-7,45233142-6|45000000-7|45100000-8,HU211,Igen,Nem,Igen,Nem,Igen,,2018-10-09,4.0,Nem,ÚTÉPPARK Útépítő és Mélyépítő Kft.,"24105099207,24105099",HUN_8000_Székesfehérvár_Sóstói Út 7 ,Igen,28313229.0,HUF,23610230.0,HUF,Nem,,,Nem,Nem,Nincs adat,18680/2018,,2018-10-12,Tájékoztató az eljárás eredményéről,-3 days,12503,Nagylók Község Önkormányzat,ÚTÉPPARK Útépítő és Mélyépítő Kft.
EKR000359092021,,,Hajdú-Bihar Megyei Önkormányzat|Hortobágy Község Önkormányzata,15728317209|15728647209,Igen,Nem,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,Magyar Szürkék Útja – Hortobágy kivitelezés IV.,Építési beruházás,285674700.0,HUF,45262700-8,45262210-6|45261400-8|45262630-6|45312310-3|45261211-6|45262800-9|45312100-8|45262300-4|45261310-0|45262520-2|45430000-0|45442300-0|45442110-1|45443000-4|45110000-1|45330000-9|45332200-5|45315300-1|45421130-4|45331000-6,HU321,Igen,Nem,Igen,Igen,Igen,,2022-09-07,5.0,Nem,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,"22757937209,HU22757937",HUN_4220_Hajdúböszörmény_Polgári  Utca 13.,Igen,195762662.0,HUF,285674700.0,HUF,Igen,"Ara-Terv Bt. (adószáma: 22872339-2-09), Ipolyi Plan-Ing 2020 Mérnöki és Szolgáltató Kft. (adószáma: 27089152-2-09), Szabó Tiborné e. v. (adószáma az ajánlatból nem állapítható meg).","Ara-Terv Bt. (adószáma: 22872339-2-09) - eljárást megindító felhívás III.1.3.) pont M.2.1) alkalmassági feltétel, Ipolyi Plan-Ing 2020 Mérnöki és Szolgáltató Kft. (adószáma: 27089152-2-09) - eljárást megindító felhívás III.1.3.) pont M.2.2) alk. felt.",Nem,Nem,Nem,19330/2022,,2022-09-11,Tájékoztató az eljárás eredményéről,-4 days,12530,Hajdú-Bihar Megyei Önkormányzat|Hortobágy Község Önkormányzata,TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság
